Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers
18, 3, 35, 0, 0, 3:0, 1:1, NO_TECH
18, 4, 45, 25, 0, 1:0, 3:1, NO_TECH
18, 5, 60, 50, 0, 2:0, 2:1, TECH_ARCHERY
18, 6, 60, 20, 0, 0:0, 0:1, TECH_ARCHERY
18, 7, 40, 10, 10, 0:0, 0:1, NO_TECH
18, 8, 90, 0, 20, 0:0, 0:1, NO_TECH
18, 9, 40, 0, 20, 0:0, 0:1, NO_TECH
18, 10, 40, 0, 20, 0:0, 0:1, NO_TECH
18, 11, 20, 10, 0, 0:0, 0:1, NO_TECH
18, 12, 60, 65, 0, 0:0, 0:1, TECH_ARCHERY
18, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
18, 14, 40, 10, 10, 0:0, 0:1, NO_TECH
19, 0, 84, 10, 0, 3:0, 1:1, NO_TECH
19, 1, 100, 45, 40, 1:0, 3:1, TECH_HORSEBACK_RIDING
19, 2, 35, 0, 0, 1:0, 3:1, TECH_ARCHERY
19, 3, 35, 0, 20, 3:0, 1:1, NO_TECH
19, 4, 45, 50, 0, 1:0, 3:1, NO_TECH
19, 5, 45, 25, 0, 1:0, 3:1, TECH_ARCHERY
19, 6, 60, 20, 0, 0:0, 0:1, TECH_ARCHERY
19, 7, 40, 10, 10, 0:0, 0:1, NO_TECH
19, 8, 90, 0, 20, 0:0, 0:1, NO_TECH
19, 9, 40, 20, 20, 0:0, 0:1, NO_TECH
19, 10, 40, 0, 20, 0:0, 0:1, NO_TECH
19, 11, 20, 10, 0, 0:0, 0:1, NO_TECH
19, 12, 40, 100, 0, 0:0, 0:1, TECH_ARCHERY
19, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
19, 14, 40, 10, 15, 0:0, 0:1, NO_TECH
20, 0, 84, 10, 0, 3:0, 2:1, NO_TECH
20, 1, 100, 45, 40, 1:0, 3:1, TECH_HORSEBACK_RIDING
20, 2, 35, 0, 0, 1:0, 3:1, TECH_ARCHERY
20, 3, 35, 0, 20, 3:0, 1:1, NO_TECH
20, 4, 45, 50, 0, 1:0, 2:1, NO_TECH
20, 5, 45, 25, 0, 1:0, 3:1, TECH_ARCHERY
20, 6, 40, 20, 0, 0:0, 0:1, TECH_ARCHERY
20, 7, 40, 30, 10, 0:0, 0:1, NO_TECH
20, 8, 90, 0, 20, 0:0, 0:1, NO_TECH
20, 9, 40, 20, 20, 0:0, 0:1, NO_TECH
20, 10, 40, 0, 0, 0:0, 0:1, NO_TECH
20, 11, 20, 10, 0, 0:0, 0:1, NO_TECH
20, 12, 40, 90, 0, 0:0, 0:1, TECH_ARCHERY
20, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
20, 14, 70, 10, 15, 0:0, 0:1, NO_TECH
21, 0, 84, 0, 0, 3:0, 2:1, NO_TECH
21, 1, 100, 45, 40, 1:0, 3:1, TECH_HORSEBACK_RIDING
21, 2, 15, 0, 20, 1:0, 3:1, TECH_ARCHERY
21, 3, 35, 0, 20, 3:0, 1:1, NO_TECH
21, 4, 45, 50, 0, 1:0, 3:1, NO_TECH
21, 5, 45, 25, 20, 1:0, 3:1, TECH_ARCHERY
21, 6, 40, 45, 0, 0:0, 0:1, TECH_ARCHERY
21, 7, 40, 45, 10, 0:0, 0:1, NO_TECH
21, 8, 90, 0, 0, 0:0, 0:1, NO_TECH
21, 9, 40, 20, 20, 0:0, 0:1, NO_TECH
21, 10, 70, 0, 0, 0:0, 0:1, NO_TECH
21, 11, 20, 10, 0, 0:0, 0:1, NO_TECH
21, 12, 40, 70, 15, 0:0, 0:1, TECH_ARCHERY
21, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
21, 14, 70, 10, 15, 0:0, 0:1, NO_TECH
22, 0, 84, 0, 0, 3:0, 2:1, NO_TECH
22, 1, 100, 20, 40, 1:0, 3:1, TECH_STIRRUPS
22, 2, 20, 0, 20, 1:0, 3:1, TECH_ARCHERY
22, 3, 35, 0, 0, 3:0, 1:1, NO_TECH
22, 4, 45, 50, 0, 2:0, 3:1, NO_TECH
22, 5, 35, 45, 20, 1:0, 3:1, TECH_ARCHERY
22, 6, 40, 65, 0, 0:0, 0:1, TECH_ARCHERY
22, 7, 70, 45, 10, 0:0, 0:1, NO_TECH
22, 8, 90, 0, 20, 0:0, 0:1, NO_TECH
22, 9, 40, 20, 20, 0:0, 0:1, NO_TECH
22, 10, 70, 0, 0, 0:0, 0:1, NO_TECH
22, 11, 20, 10, 0, 0:0, 0:1, NO_TECH
22, 12, 40, 15, 15, 0:0, 0:1, TECH_ARCHERY
22, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
22, 14, 70, 0, 0, 0:0, 0:1, NO_TECH
23, 0, 112, 15, 0, 4:0, 1:1, TECH_ARCHERY
23, 1, 100, 30, 40, 1:0, 3:1, TECH_STIRRUPS
23, 2, 20, 0, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
23, 3, 35, 0, 0, 2:0, 2:1, TECH_THE_WHEEL
23, 4, 30, 40, 0, 1:0, 3:1, NO_TECH
23, 5, 45, 80, 20, 1:0, 3:1, TECH_ARCHERY
23, 6, 40, 45, 0, 0:0, 0:1, TECH_IRON_WORKING
23, 7, 100, 35, 0, 0:0, 0:1, NO_TECH
23, 8, 90, 0, 20, 0:0, 0:1, NO_TECH
23, 9, 40, 30, 20, 0:0, 0:1, NO_TECH
23, 10, 70, 0, 0, 0:0, 0:1, NO_TECH
23, 11, 20, 10, 0, 0:0, 0:1, NO_TECH
23, 12, 40, 15, 15, 0:0, 0:1, TECH_ARCHERY
23, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
23, 14, 70, 0, 0, 0:0, 0:1, NO_TECH
24, 0, 112, 35, 10, 4:0, 1:1, TECH_ARCHERY
24, 1, 125, 65, 20, 5:0, 3:1, TECH_STIRRUPS
24, 2, 15, 10, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
24, 3, 35, 10, 0, 2:0, 2:1, TECH_THE_WHEEL
24, 4, 30, 40, 0, 1:0, 3:1, NO_TECH
24, 5, 65, 80, 20, 2:0, 3:1, TECH_ARCHERY
24, 6, 40, 45, 0, 0:0, 0:1, TECH_IRON_WORKING
24, 7, 70, 55, 0, 0:0, 0:1, NO_TECH
24, 8, 120, 0, 20, 0:0, 0:1, NO_TECH
24, 9, 40, 30, 20, 0:0, 0:1, NO_TECH
24, 10, 70, 0, 0, 0:0, 0:1, NO_TECH
24, 11, 20, 10, 0, 0:0, 0:1, NO_TECH
24, 12, 40, 15, 15, 0:0, 0:1, TECH_IRON_WORKING
24, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
24, 14, 100, 40, 0, 0:0, 0:1, NO_TECH
25, 0, 112, 45, 10, 4:0, 1:1, TECH_ARCHERY
25, 1, 125, 45, 20, 3:0, 3:1, TECH_STIRRUPS
25, 2, 15, 10, 10, 1:0, 3:1, TECH_HORSEBACK_RIDING
25, 3, 35, 10, 40, 2:0, 3:1, TECH_THE_WHEEL
25, 4, 30, 40, 0, 1:0, 3:1, NO_TECH
25, 5, 85, 55, 20, 2:0, 3:1, TECH_HORSEBACK_RIDING
25, 6, 40, 45, 0, 0:0, 0:1, TECH_IRON_WORKING
25, 7, 70, 35, 0, 0:0, 0:1, NO_TECH
25, 8, 60, 0, 20, 0:0, 0:1, NO_TECH
25, 9, 40, 30, 20, 0:0, 0:1, NO_TECH
25, 10, 70, 0, 0, 0:0, 0:1, NO_TECH
25, 11, 20, 10, 0, 0:0, 0:1, NO_TECH
25, 12, 40, 15, 35, 0:0, 0:1, TECH_IRON_WORKING
25, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
25, 14, 70, 55, 0, 0:0, 0:1, NO_TECH
26, 0, 112, 65, 10, 4:0, 2:1, TECH_ARCHERY
26, 1, 125, 45, 20, 3:0, 3:1, TECH_STIRRUPS
26, 2, 15, 10, 10, 3:0, 1:1, TECH_HORSEBACK_RIDING
26, 3, 45, 10, 40, 1:0, 3:1, TECH_THE_WHEEL
26, 4, 30, 40, 0, 1:0, 3:1, TECH_ARCHERY
26, 5, 85, 55, 20, 1:0, 3:1, TECH_HORSEBACK_RIDING
26, 6, 40, 25, 0, 0:0, 0:1, TECH_IRON_WORKING
26, 7, 40, 60, 0, 0:0, 0:1, NO_TECH
26, 8, 60, 0, 20, 0:0, 0:1, NO_TECH
26, 9, 40, 20, 20, 0:0, 0:1, NO_TECH
26, 10, 70, 20, 0, 0:0, 0:1, NO_TECH
26, 11, 20, 0, 0, 0:0, 0:1, NO_TECH
26, 12, 40, 15, 45, 0:0, 0:1, TECH_IRON_WORKING
26, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
26, 14, 70, 70, 40, 0:0, 0:1, NO_TECH
27, 0, 140, 75, 0, 5:0, 1:1, TECH_ARCHERY
27, 1, 125, 45, 20, 3:0, 3:1, TECH_STIRRUPS
27, 2, 15, 0, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
27, 3, 45, 0, 40, 1:0, 3:1, TECH_THE_WHEEL
27, 4, 30, 40, 0, 1:0, 3:1, TECH_ARCHERY
27, 5, 120, 65, 20, 2:0, 3:1, TECH_HORSEBACK_RIDING
27, 6, 40, 25, 0, 0:0, 0:1, TECH_IRON_WORKING
27, 7, 40, 60, 20, 0:0, 0:1, NO_TECH
27, 8, 60, 0, 20, 0:0, 0:1, NO_TECH
27, 9, 40, 20, 20, 0:0, 0:1, NO_TECH
27, 10, 70, 20, 0, 0:0, 0:1, NO_TECH
27, 11, 20, 0, 0, 0:0, 0:1, TECH_ARCHERY
27, 12, 40, 0, 45, 0:0, 0:1, TECH_IRON_WORKING
27, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
27, 14, 40, 70, 40, 0:0, 0:1, NO_TECH
28, 0, 140, 75, 0, 5:0, 1:1, TECH_ARCHERY
28, 1, 150, 45, 20, 2:0, 3:1, TECH_STIRRUPS
28, 2, 15, 0, 0, 2:0, 3:1, TECH_HORSEBACK_RIDING
28, 3, 35, 0, 40, 1:0, 3:1, TECH_ENGINEERING
28, 4, 30, 40, 0, 1:0, 3:1, TECH_ARCHERY
28, 5, 145, 65, 20, 2:0, 3:1, TECH_HORSEBACK_RIDING
28, 6, 40, 25, 0, 0:0, 0:1, TECH_IRON_WORKING
28, 7, 20, 80, 20, 0:0, 0:1, TECH_ARCHERY
28, 8, 60, 0, 20, 0:0, 0:1, NO_TECH
28, 9, 40, 20, 20, 0:0, 0:1, TECH_ARCHERY
28, 10, 70, 20, 0, 0:0, 0:1, TECH_ARCHERY
28, 11, 20, 0, 0, 0:0, 0:1, TECH_HORSEBACK_RIDING
28, 12, 40, 10, 30, 0:0, 0:1, TECH_IRON_WORKING
28, 13, 55, 0, 0, 0:0, 0:1, TECH_ARCHERY
28, 14, 20, 35, 40, 0:0, 0:1, NO_TECH
29, 0, 140, 55, 0, 5:0, 2:1, TECH_ARCHERY
29, 1, 150, 45, 20, 1:0, 3:1, TECH_STIRRUPS
29, 2, 15, 0, 10, 2:0, 3:1, TECH_HORSEBACK_RIDING
29, 3, 35, 0, 40, 1:0, 3:1, TECH_ENGINEERING
29, 4, 30, 50, 0, 1:0, 3:1, TECH_ARCHERY
29, 5, 135, 65, 20, 2:0, 3:1, TECH_HORSEBACK_RIDING
29, 6, 40, 0, 0, 0:0, 0:1, TECH_IRON_WORKING
29, 7, 20, 80, 20, 0:0, 0:1, TECH_HORSEBACK_RIDING
