Game Turn, Player, Action, Tech, Score
1, 6, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 6, Tech, TECH_CURRENCY, -9914.5, 
1, 6, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 6, Tech, TECH_IRON_WORKING, -9938.8, 
1, 6, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 6, Tech, TECH_ENGINEERING, -9938.8, 
1, 6, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 7, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 7, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 7, Tech, TECH_MINING, 60.3, 
1, 7, Tech, TECH_SAILING, 32.3, 
1, 7, Tech, TECH_ASTROLOGY, 56.5, 
1, 7, Tech, TECH_IRRIGATION, 77.8, 
1, 7, Tech, TECH_ARCHERY, 69.8, 
1, 7, Tech, TECH_WRITING, 84.5, GOAL
1, 7, Tech, TECH_MASONRY, -9938.8, 
1, 7, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 7, Tech, TECH_THE_WHEEL, -9938.8, 
1, 7, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 7, Tech, TECH_CURRENCY, -9914.5, 
1, 7, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 7, Tech, TECH_IRON_WORKING, -9938.8, 
1, 7, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 7, Tech, TECH_ENGINEERING, -9938.8, 
1, 7, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 8, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 8, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 8, Tech, TECH_MINING, 60.3, 
1, 8, Tech, TECH_SAILING, 32.3, 
1, 8, Tech, TECH_ASTROLOGY, 56.5, 
1, 8, Tech, TECH_IRRIGATION, 77.8, 
1, 8, Tech, TECH_ARCHERY, 69.8, 
1, 8, Tech, TECH_WRITING, 84.5, GOAL
1, 8, Tech, TECH_MASONRY, -9938.8, 
1, 8, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 8, Tech, TECH_THE_WHEEL, -9938.8, 
1, 8, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 8, Tech, TECH_CURRENCY, -9914.5, 
1, 8, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 8, Tech, TECH_IRON_WORKING, -9938.8, 
1, 8, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 8, Tech, TECH_ENGINEERING, -9938.8, 
1, 8, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 9, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 9, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 9, Tech, TECH_MINING, 60.3, 
1, 9, Tech, TECH_SAILING, 32.3, 
1, 9, Tech, TECH_ASTROLOGY, 56.5, 
1, 9, Tech, TECH_IRRIGATION, 77.8, 
1, 9, Tech, TECH_ARCHERY, 69.8, 
1, 9, Tech, TECH_WRITING, 84.5, GOAL
1, 9, Tech, TECH_MASONRY, -9938.8, 
1, 9, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 9, Tech, TECH_THE_WHEEL, -9938.8, 
1, 9, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 9, Tech, TECH_CURRENCY, -9914.5, 
1, 9, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 9, Tech, TECH_IRON_WORKING, -9938.8, 
1, 9, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 9, Tech, TECH_ENGINEERING, -9938.8, 
1, 9, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 10, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 10, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 10, Tech, TECH_MINING, 60.3, 
1, 10, Tech, TECH_SAILING, 32.3, 
1, 10, Tech, TECH_ASTROLOGY, 56.5, 
1, 10, Tech, TECH_IRRIGATION, 77.8, 
1, 10, Tech, TECH_ARCHERY, 69.8, 
1, 10, Tech, TECH_WRITING, 84.5, GOAL
1, 10, Tech, TECH_MASONRY, -9938.8, 
1, 10, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 10, Tech, TECH_THE_WHEEL, -9938.8, 
1, 10, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 10, Tech, TECH_CURRENCY, -9914.5, 
1, 10, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 10, Tech, TECH_IRON_WORKING, -9938.8, 
1, 10, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 10, Tech, TECH_ENGINEERING, -9938.8, 
1, 10, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 11, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 11, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 11, Tech, TECH_MINING, 60.3, 
1, 11, Tech, TECH_SAILING, 32.3, 
1, 11, Tech, TECH_ASTROLOGY, 56.5, 
1, 11, Tech, TECH_IRRIGATION, 77.8, 
1, 11, Tech, TECH_ARCHERY, 69.8, 
1, 11, Tech, TECH_WRITING, 84.5, GOAL
1, 11, Tech, TECH_MASONRY, -9938.8, 
1, 11, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 11, Tech, TECH_THE_WHEEL, -9938.8, 
1, 11, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 11, Tech, TECH_CURRENCY, -9914.5, 
1, 11, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 11, Tech, TECH_IRON_WORKING, -9938.8, 
1, 11, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 11, Tech, TECH_ENGINEERING, -9938.8, 
1, 11, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 12, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 12, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 12, Tech, TECH_MINING, 60.3, 
1, 12, Tech, TECH_SAILING, 32.3, 
1, 12, Tech, TECH_ASTROLOGY, 56.5, 
1, 12, Tech, TECH_IRRIGATION, 77.8, 
1, 12, Tech, TECH_ARCHERY, 69.8, 
1, 12, Tech, TECH_WRITING, 84.5, GOAL
1, 12, Tech, TECH_MASONRY, -9938.8, 
1, 12, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 12, Tech, TECH_THE_WHEEL, -9938.8, 
1, 12, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 12, Tech, TECH_CURRENCY, -9914.5, 
1, 12, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 12, Tech, TECH_IRON_WORKING, -9938.8, 
1, 12, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 12, Tech, TECH_ENGINEERING, -9938.8, 
1, 12, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 13, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 13, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 13, Tech, TECH_MINING, 60.3, 
1, 13, Tech, TECH_SAILING, 32.3, 
1, 13, Tech, TECH_ASTROLOGY, 56.5, 
1, 13, Tech, TECH_IRRIGATION, 77.8, 
1, 13, Tech, TECH_ARCHERY, 69.8, 
1, 13, Tech, TECH_WRITING, 84.5, GOAL
1, 13, Tech, TECH_MASONRY, -9938.8, 
1, 13, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 13, Tech, TECH_THE_WHEEL, -9938.8, 
1, 13, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 13, Tech, TECH_CURRENCY, -9914.5, 
1, 13, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 13, Tech, TECH_IRON_WORKING, -9938.8, 
1, 13, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 13, Tech, TECH_ENGINEERING, -9938.8, 
1, 13, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 14, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 14, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 14, Tech, TECH_MINING, 60.3, 
1, 14, Tech, TECH_SAILING, 32.3, 
1, 14, Tech, TECH_ASTROLOGY, 56.5, 
1, 14, Tech, TECH_IRRIGATION, 77.8, 
1, 14, Tech, TECH_ARCHERY, 69.8, 
1, 14, Tech, TECH_WRITING, 84.5, GOAL
1, 14, Tech, TECH_MASONRY, -9938.8, 
1, 14, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 14, Tech, TECH_THE_WHEEL, -9938.8, 
1, 14, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 14, Tech, TECH_CURRENCY, -9914.5, 
1, 14, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 14, Tech, TECH_IRON_WORKING, -9938.8, 
1, 14, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 14, Tech, TECH_ENGINEERING, -9938.8, 
1, 14, Tech, TECH_CARTOGRAPHY, -9966.7, 
2, 0, Tech, TECH_POTTERY, 90.9, 
2, 0, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 0, Tech, TECH_MINING, 82.6, 
2, 0, Tech, TECH_SAILING, 91.1, RESEARCHING
2, 0, Tech, TECH_ASTROLOGY, 215.5, 
2, 0, Tech, TECH_IRRIGATION, 154.8, 
2, 0, Tech, TECH_ARCHERY, 135.9, 
2, 0, Tech, TECH_WRITING, 288.1, 
2, 0, Tech, TECH_MASONRY, 132.1, 
2, 0, Tech, TECH_BRONZE_WORKING, 250.7, 
2, 0, Tech, TECH_THE_WHEEL, 136.7, 
2, 0, Tech, TECH_CELESTIAL_NAVIGATION, 259.9, 
2, 0, Tech, TECH_CURRENCY, 213.1, 
2, 0, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 0, Tech, TECH_IRON_WORKING, 161.2, 
2, 0, Tech, TECH_SHIPBUILDING, 102.3, 
2, 0, Tech, TECH_ENGINEERING, -9862.3, 
2, 0, Tech, TECH_CARTOGRAPHY, -9896.7, 
2, 1, Tech, TECH_POTTERY, 95.7, 
2, 1, Tech, TECH_ANIMAL_HUSBANDRY, 137.2, RESEARCHING
2, 1, Tech, TECH_MINING, 86.9, 
2, 1, Tech, TECH_SAILING, 82.1, 
2, 1, Tech, TECH_ASTROLOGY, 147.1, 
2, 1, Tech, TECH_IRRIGATION, 181.2, BOOSTED
2, 1, Tech, TECH_ARCHERY, 151.7, 
2, 1, Tech, TECH_WRITING, 197.7, 
2, 1, Tech, TECH_MASONRY, 144.1, 
2, 1, Tech, TECH_BRONZE_WORKING, 167.3, 
2, 1, Tech, TECH_THE_WHEEL, 133.5, 
2, 1, Tech, TECH_CELESTIAL_NAVIGATION, 254.9, 
2, 1, Tech, TECH_CURRENCY, 228.3, 
2, 1, Tech, TECH_HORSEBACK_RIDING, 254.7, 
2, 1, Tech, TECH_IRON_WORKING, 154.3, 
2, 1, Tech, TECH_SHIPBUILDING, 95.8, 
2, 1, Tech, TECH_ENGINEERING, -9865.5, 
2, 1, Tech, TECH_CARTOGRAPHY, -9903.2, 
2, 2, Tech, TECH_POTTERY, 66.3, RESEARCHING
2, 2, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
2, 2, Tech, TECH_MINING, 60.3, 
2, 2, Tech, TECH_SAILING, 32.3, 
2, 2, Tech, TECH_ASTROLOGY, 56.5, 
2, 2, Tech, TECH_IRRIGATION, 77.8, 
2, 2, Tech, TECH_ARCHERY, 69.8, 
2, 2, Tech, TECH_WRITING, 84.5, GOAL
2, 2, Tech, TECH_MASONRY, -9938.8, 
2, 2, Tech, TECH_BRONZE_WORKING, -9938.8, BOOSTED
2, 2, Tech, TECH_THE_WHEEL, -9938.8, 
2, 2, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
2, 2, Tech, TECH_CURRENCY, -9914.5, 
2, 2, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
2, 2, Tech, TECH_IRON_WORKING, -9938.8, 
2, 2, Tech, TECH_SHIPBUILDING, -9966.7, 
2, 2, Tech, TECH_ENGINEERING, -9938.8, 
2, 2, Tech, TECH_CARTOGRAPHY, -9966.7, 
2, 3, Tech, TECH_POTTERY, 100.7, RESEARCHING
2, 3, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, 
2, 3, Tech, TECH_MINING, 86.9, 
2, 3, Tech, TECH_SAILING, 99.2, BOOSTED
2, 3, Tech, TECH_ASTROLOGY, 143.7, 
2, 3, Tech, TECH_IRRIGATION, 185.3, BOOSTED
2, 3, Tech, TECH_ARCHERY, 140.6, 
2, 3, Tech, TECH_WRITING, 215.2, GOAL
2, 3, Tech, TECH_MASONRY, 142.0, 
2, 3, Tech, TECH_BRONZE_WORKING, 167.3, 
2, 3, Tech, TECH_THE_WHEEL, 133.5, 
2, 3, Tech, TECH_CELESTIAL_NAVIGATION, 277.7, 
2, 3, Tech, TECH_CURRENCY, 246.4, 
2, 3, Tech, TECH_HORSEBACK_RIDING, 158.4, 
2, 3, Tech, TECH_IRON_WORKING, 154.3, 
2, 3, Tech, TECH_SHIPBUILDING, 123.2, 
2, 3, Tech, TECH_ENGINEERING, -9865.5, 
2, 3, Tech, TECH_CARTOGRAPHY, -9875.8, 
2, 4, Tech, TECH_POTTERY, 100.7, RESEARCHING
2, 4, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, 
2, 4, Tech, TECH_MINING, 86.9, 
2, 4, Tech, TECH_SAILING, 101.4, BOOSTED
2, 4, Tech, TECH_ASTROLOGY, 173.6, BOOSTED
2, 4, Tech, TECH_IRRIGATION, 173.0, 
2, 4, Tech, TECH_ARCHERY, 140.6, 
2, 4, Tech, TECH_WRITING, 215.2, GOAL
2, 4, Tech, TECH_MASONRY, 142.0, 
2, 4, Tech, TECH_BRONZE_WORKING, 167.3, 
2, 4, Tech, TECH_THE_WHEEL, 133.5, 
2, 4, Tech, TECH_CELESTIAL_NAVIGATION, 317.4, 
2, 4, Tech, TECH_CURRENCY, 246.4, 
2, 4, Tech, TECH_HORSEBACK_RIDING, 158.4, 
2, 4, Tech, TECH_IRON_WORKING, 154.3, 
2, 4, Tech, TECH_SHIPBUILDING, 125.4, 
2, 4, Tech, TECH_ENGINEERING, -9865.5, 
2, 4, Tech, TECH_CARTOGRAPHY, -9873.6, 
2, 5, Tech, TECH_POTTERY, 66.3, 
2, 5, Tech, TECH_ANIMAL_HUSBANDRY, 90.4, RESEARCHING
2, 5, Tech, TECH_MINING, 60.3, 
2, 5, Tech, TECH_SAILING, 32.3, 
2, 5, Tech, TECH_ASTROLOGY, 84.8, BOOSTED
2, 5, Tech, TECH_IRRIGATION, 77.8, 
2, 5, Tech, TECH_ARCHERY, 69.8, 
2, 5, Tech, TECH_WRITING, 84.5, 
2, 5, Tech, TECH_MASONRY, -9938.8, 
2, 5, Tech, TECH_BRONZE_WORKING, -9938.8, 
2, 5, Tech, TECH_THE_WHEEL, -9938.8, 
2, 5, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
2, 5, Tech, TECH_CURRENCY, -9914.5, 
2, 5, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
2, 5, Tech, TECH_IRON_WORKING, -9938.8, 
2, 5, Tech, TECH_SHIPBUILDING, -9966.7, 
2, 5, Tech, TECH_ENGINEERING, -9938.8, 
2, 5, Tech, TECH_CARTOGRAPHY, -9966.7, 
2, 6, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 6, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 6, Tech, TECH_MINING, 82.6, 
2, 6, Tech, TECH_SAILING, 82.1, 
2, 6, Tech, TECH_ASTROLOGY, 143.7, 
2, 6, Tech, TECH_IRRIGATION, 160.1, 
2, 6, Tech, TECH_ARCHERY, 135.9, 
2, 6, Tech, TECH_WRITING, 197.7, GOAL
2, 6, Tech, TECH_MASONRY, 132.1, 
2, 6, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 6, Tech, TECH_THE_WHEEL, 124.5, 
2, 6, Tech, TECH_CELESTIAL_NAVIGATION, 246.2, 
2, 6, Tech, TECH_CURRENCY, 223.7, 
2, 6, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 6, Tech, TECH_IRON_WORKING, 154.1, 
2, 6, Tech, TECH_SHIPBUILDING, 91.4, 
2, 6, Tech, TECH_ENGINEERING, -9874.5, 
2, 6, Tech, TECH_CARTOGRAPHY, -9907.6, 
2, 7, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 7, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 7, Tech, TECH_MINING, 82.6, 
2, 7, Tech, TECH_SAILING, 102.2, BOOSTED
2, 7, Tech, TECH_ASTROLOGY, 143.7, 
2, 7, Tech, TECH_IRRIGATION, 160.1, 
2, 7, Tech, TECH_ARCHERY, 135.9, 
2, 7, Tech, TECH_WRITING, 197.7, GOAL
2, 7, Tech, TECH_MASONRY, 132.1, 
2, 7, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 7, Tech, TECH_THE_WHEEL, 124.5, 
2, 7, Tech, TECH_CELESTIAL_NAVIGATION, 271.4, 
2, 7, Tech, TECH_CURRENCY, 223.7, 
2, 7, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 7, Tech, TECH_IRON_WORKING, 154.1, 
2, 7, Tech, TECH_SHIPBUILDING, 119.7, 
2, 7, Tech, TECH_ENGINEERING, -9874.5, 
2, 7, Tech, TECH_CARTOGRAPHY, -9879.3, 
2, 8, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 8, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 8, Tech, TECH_MINING, 82.6, 
2, 8, Tech, TECH_SAILING, 99.2, BOOSTED
2, 8, Tech, TECH_ASTROLOGY, 143.7, 
2, 8, Tech, TECH_IRRIGATION, 160.1, 
2, 8, Tech, TECH_ARCHERY, 135.9, 
2, 8, Tech, TECH_WRITING, 197.7, GOAL
2, 8, Tech, TECH_MASONRY, 132.1, 
2, 8, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 8, Tech, TECH_THE_WHEEL, 124.5, 
2, 8, Tech, TECH_CELESTIAL_NAVIGATION, 268.4, 
2, 8, Tech, TECH_CURRENCY, 223.7, 
2, 8, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 8, Tech, TECH_IRON_WORKING, 154.1, 
2, 8, Tech, TECH_SHIPBUILDING, 116.7, 
2, 8, Tech, TECH_ENGINEERING, -9874.5, 
2, 8, Tech, TECH_CARTOGRAPHY, -9882.3, 
2, 9, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 9, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 9, Tech, TECH_MINING, 82.6, 
2, 9, Tech, TECH_SAILING, 82.1, 
2, 9, Tech, TECH_ASTROLOGY, 143.7, 
2, 9, Tech, TECH_IRRIGATION, 160.1, 
2, 9, Tech, TECH_ARCHERY, 135.9, 
2, 9, Tech, TECH_WRITING, 197.7, GOAL
2, 9, Tech, TECH_MASONRY, 132.1, 
2, 9, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 9, Tech, TECH_THE_WHEEL, 124.5, 
2, 9, Tech, TECH_CELESTIAL_NAVIGATION, 246.2, 
2, 9, Tech, TECH_CURRENCY, 223.7, 
2, 9, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 9, Tech, TECH_IRON_WORKING, 154.1, 
2, 9, Tech, TECH_SHIPBUILDING, 91.4, 
2, 9, Tech, TECH_ENGINEERING, -9874.5, 
2, 9, Tech, TECH_CARTOGRAPHY, -9907.6, 
2, 10, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 10, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 10, Tech, TECH_MINING, 82.6, 
2, 10, Tech, TECH_SAILING, 99.2, BOOSTED
2, 10, Tech, TECH_ASTROLOGY, 143.7, 
2, 10, Tech, TECH_IRRIGATION, 160.1, 
2, 10, Tech, TECH_ARCHERY, 135.9, 
2, 10, Tech, TECH_WRITING, 197.7, GOAL
2, 10, Tech, TECH_MASONRY, 132.1, 
2, 10, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 10, Tech, TECH_THE_WHEEL, 124.5, 
2, 10, Tech, TECH_CELESTIAL_NAVIGATION, 268.4, 
2, 10, Tech, TECH_CURRENCY, 223.7, 
2, 10, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 10, Tech, TECH_IRON_WORKING, 154.1, 
2, 10, Tech, TECH_SHIPBUILDING, 116.7, 
2, 10, Tech, TECH_ENGINEERING, -9874.5, 
