Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers
9, 22, 20, 0, 0, 0:0, 0:1, NO_TECH
9, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 24, 40, 25, 0, 0:0, 0:1, NO_TECH
9, 25, 40, 10, 0, 0:0, 0:1, NO_TECH
9, 26, 55, 0, 20, 0:0, 0:1, NO_TECH
9, 27, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 29, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 0, 20, 0, 0, 1:0, 2:1, NO_TECH
10, 1, 40, 0, 0, 3:0, 1:1, NO_TECH
10, 2, 0, 0, 0, 2:0, 2:1, NO_TECH
10, 3, 45, 0, 40, 3:0, 2:1, NO_TECH
10, 4, 15, 0, 0, 2:0, 2:1, NO_TECH
10, 5, 45, 0, 0, 3:0, 2:1, NO_TECH
10, 6, 40, 35, 0, 2:0, 2:1, TECH_ARCHERY
10, 7, 20, 45, 0, 1:0, 3:1, NO_TECH
10, 8, 30, 10, 35, 2:0, 2:1, NO_TECH
10, 9, 45, 25, 20, 1:0, 3:1, TECH_ARCHERY
10, 10, 20, 0, 0, 1:0, 3:1, NO_TECH
10, 11, 10, 10, 20, 2:0, 2:1, NO_TECH
10, 12, 40, 25, 20, 0:0, 0:1, NO_TECH
10, 13, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 14, 55, 55, 0, 0:0, 0:1, NO_TECH
10, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 17, 40, 0, 15, 0:0, 0:1, NO_TECH
10, 18, 20, 10, 10, 0:0, 0:1, NO_TECH
10, 19, 60, 0, 20, 0:0, 0:1, NO_TECH
10, 20, 55, 25, 0, 0:0, 0:1, NO_TECH
10, 21, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 24, 40, 25, 0, 0:0, 0:1, NO_TECH
10, 25, 40, 10, 0, 0:0, 0:1, NO_TECH
10, 26, 55, 0, 20, 0:0, 0:1, NO_TECH
10, 27, 40, 0, 10, 0:0, 0:1, NO_TECH
10, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 29, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 0, 20, 0, 0, 1:0, 2:1, NO_TECH
11, 1, 55, 0, 0, 3:0, 1:1, NO_TECH
11, 2, 20, 0, 0, 2:0, 2:1, NO_TECH
11, 3, 45, 25, 40, 3:0, 2:1, TECH_ARCHERY
11, 4, 15, 0, 0, 2:0, 2:1, NO_TECH
11, 5, 45, 0, 15, 3:0, 2:1, NO_TECH
11, 6, 40, 45, 0, 2:0, 3:1, TECH_ARCHERY
11, 7, 30, 45, 20, 2:0, 3:1, NO_TECH
11, 8, 30, 10, 20, 2:0, 2:1, NO_TECH
11, 9, 45, 25, 20, 1:0, 3:1, TECH_ARCHERY
11, 10, 20, 10, 0, 1:0, 3:1, NO_TECH
11, 11, 10, 10, 20, 2:0, 2:1, NO_TECH
11, 12, 40, 25, 20, 0:0, 0:1, NO_TECH
11, 13, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 14, 55, 45, 0, 0:0, 0:1, NO_TECH
11, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 17, 40, 0, 15, 0:0, 0:1, NO_TECH
11, 18, 20, 10, 10, 0:0, 0:1, NO_TECH
11, 19, 80, 0, 20, 0:0, 0:1, NO_TECH
11, 20, 55, 0, 0, 0:0, 0:1, NO_TECH
11, 21, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 22, 20, 0, 0, 0:0, 0:1, NO_TECH
11, 23, 40, 0, 10, 0:0, 0:1, NO_TECH
11, 24, 40, 25, 0, 0:0, 0:1, NO_TECH
11, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 26, 55, 0, 20, 0:0, 0:1, NO_TECH
11, 27, 40, 0, 10, 0:0, 0:1, NO_TECH
11, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 29, 40, 0, 40, 0:0, 0:1, NO_TECH
12, 0, 20, 0, 0, 1:0, 3:1, NO_TECH
12, 1, 45, 15, 0, 3:0, 1:1, NO_TECH
12, 2, 20, 0, 20, 2:0, 2:1, NO_TECH
12, 3, 45, 25, 40, 1:0, 3:1, TECH_ARCHERY
12, 4, 15, 0, 0, 2:0, 2:1, NO_TECH
12, 5, 45, 0, 15, 3:0, 3:1, NO_TECH
12, 6, 40, 55, 0, 2:0, 3:1, TECH_ARCHERY
12, 7, 50, 45, 20, 3:0, 2:1, NO_TECH
12, 8, 30, 10, 20, 2:0, 2:1, NO_TECH
12, 9, 45, 25, 20, 1:0, 3:1, TECH_ARCHERY
12, 10, 20, 10, 0, 1:0, 3:1, NO_TECH
12, 11, 30, 10, 20, 2:0, 2:1, NO_TECH
12, 12, 40, 25, 20, 0:0, 0:1, NO_TECH
12, 13, 40, 0, 30, 0:0, 0:1, NO_TECH
12, 14, 55, 45, 0, 0:0, 0:1, NO_TECH
12, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 16, 60, 0, 0, 0:0, 0:1, NO_TECH
12, 17, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 18, 20, 0, 10, 0:0, 0:1, NO_TECH
12, 19, 80, 0, 20, 0:0, 0:1, NO_TECH
12, 20, 55, 0, 0, 0:0, 0:1, NO_TECH
12, 21, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 23, 40, 0, 10, 0:0, 0:1, NO_TECH
12, 24, 40, 25, 20, 0:0, 0:1, NO_TECH
12, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 26, 55, 0, 20, 0:0, 0:1, NO_TECH
12, 27, 40, 0, 10, 0:0, 0:1, NO_TECH
12, 28, 60, 0, 0, 0:0, 0:1, NO_TECH
12, 29, 40, 0, 40, 0:0, 0:1, NO_TECH
13, 0, 30, 0, 0, 2:0, 2:1, NO_TECH
13, 1, 45, 15, 0, 4:0, 1:1, NO_TECH
13, 2, 20, 0, 20, 2:0, 2:1, NO_TECH
13, 3, 45, 35, 40, 1:0, 3:1, TECH_ARCHERY
13, 4, 15, 0, 0, 2:0, 3:1, NO_TECH
13, 5, 45, 0, 40, 3:0, 3:1, NO_TECH
13, 6, 40, 55, 0, 2:0, 3:1, TECH_ARCHERY
13, 7, 50, 45, 20, 3:0, 3:1, NO_TECH
13, 8, 30, 10, 20, 1:0, 3:1, NO_TECH
13, 9, 45, 0, 40, 1:0, 3:1, TECH_ARCHERY
13, 10, 0, 10, 0, 1:0, 3:1, NO_TECH
13, 11, 30, 0, 40, 2:0, 2:1, NO_TECH
13, 12, 40, 25, 20, 0:0, 0:1, NO_TECH
13, 13, 40, 0, 20, 0:0, 0:1, NO_TECH
13, 14, 55, 45, 0, 0:0, 0:1, NO_TECH
13, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
13, 16, 80, 0, 0, 0:0, 0:1, NO_TECH
13, 17, 60, 0, 20, 0:0, 0:1, NO_TECH
13, 18, 40, 0, 10, 0:0, 0:1, NO_TECH
13, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
13, 20, 55, 0, 0, 0:0, 0:1, NO_TECH
13, 21, 40, 0, 20, 0:0, 0:1, NO_TECH
13, 22, 20, 0, 0, 0:0, 0:1, NO_TECH
13, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
13, 24, 40, 25, 20, 0:0, 0:1, NO_TECH
13, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 26, 55, 0, 20, 0:0, 0:1, NO_TECH
13, 27, 60, 0, 10, 0:0, 0:1, NO_TECH
13, 28, 60, 10, 0, 0:0, 0:1, NO_TECH
13, 29, 40, 0, 40, 0:0, 0:1, NO_TECH
14, 0, 30, 0, 0, 2:0, 3:1, NO_TECH
14, 1, 45, 10, 0, 4:0, 1:1, NO_TECH
14, 2, 20, 0, 20, 2:0, 2:1, NO_TECH
14, 3, 45, 55, 40, 1:0, 3:1, TECH_ARCHERY
14, 4, 25, 0, 0, 3:0, 3:1, NO_TECH
14, 5, 45, 0, 40, 3:0, 3:1, NO_TECH
14, 6, 30, 55, 0, 2:0, 3:1, TECH_ARCHERY
14, 7, 40, 45, 20, 2:0, 3:1, NO_TECH
14, 8, 30, 10, 20, 1:0, 3:1, NO_TECH
14, 9, 45, 45, 40, 1:0, 3:1, TECH_HORSEBACK_RIDING
14, 10, 15, 10, 0, 2:0, 3:1, NO_TECH
14, 11, 30, 0, 40, 2:0, 2:1, NO_TECH
14, 12, 40, 25, 20, 0:0, 0:1, NO_TECH
14, 13, 40, 0, 30, 0:0, 0:1, NO_TECH
14, 14, 55, 20, 0, 0:0, 0:1, NO_TECH
14, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
14, 16, 80, 0, 0, 0:0, 0:1, NO_TECH
14, 17, 60, 0, 20, 0:0, 0:1, NO_TECH
14, 18, 40, 0, 10, 0:0, 0:1, NO_TECH
14, 19, 120, 10, 20, 0:0, 0:1, NO_TECH
14, 20, 55, 0, 15, 0:0, 0:1, NO_TECH
14, 21, 60, 0, 20, 0:0, 0:1, NO_TECH
14, 22, 60, 0, 0, 0:0, 0:1, NO_TECH
14, 23, 40, 0, 30, 0:0, 0:1, NO_TECH
14, 24, 40, 0, 20, 0:0, 0:1, NO_TECH
14, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 26, 55, 10, 20, 0:0, 0:1, NO_TECH
14, 27, 60, 0, 10, 0:0, 0:1, NO_TECH
14, 28, 80, 10, 0, 0:0, 0:1, NO_TECH
14, 29, 40, 0, 40, 0:0, 0:1, NO_TECH
15, 0, 40, 0, 0, 3:0, 2:1, NO_TECH
15, 1, 45, 10, 0, 4:0, 1:1, TECH_BRONZE_WORKING
15, 2, 20, 0, 20, 2:0, 2:1, NO_TECH
15, 3, 45, 55, 20, 1:0, 3:1, TECH_ARCHERY
15, 4, 45, 0, 0, 3:0, 3:1, NO_TECH
15, 5, 45, 0, 40, 3:0, 3:1, NO_TECH
15, 6, 50, 55, 0, 3:0, 3:1, TECH_ARCHERY
15, 7, 50, 20, 20, 2:0, 3:1, NO_TECH
15, 8, 30, 10, 40, 1:0, 3:1, NO_TECH
15, 9, 45, 45, 40, 1:0, 3:1, TECH_HORSEBACK_RIDING
15, 10, 35, 30, 0, 1:0, 3:1, NO_TECH
15, 11, 30, 0, 40, 2:0, 2:1, NO_TECH
15, 12, 40, 25, 20, 0:0, 0:1, NO_TECH
15, 13, 40, 0, 30, 0:0, 0:1, NO_TECH
15, 14, 55, 20, 0, 0:0, 0:1, NO_TECH
15, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 16, 100, 0, 0, 0:0, 0:1, NO_TECH
15, 17, 80, 0, 0, 0:0, 0:1, NO_TECH
15, 18, 40, 0, 10, 0:0, 0:1, NO_TECH
15, 19, 120, 10, 20, 0:0, 0:1, NO_TECH
15, 20, 55, 0, 15, 0:0, 0:1, NO_TECH
15, 21, 60, 0, 40, 0:0, 0:1, NO_TECH
15, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 23, 40, 0, 30, 0:0, 0:1, NO_TECH
