Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
1, CIVILIZATION_BUENOS_AIRES, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_KANDY, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_LISBON, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 6, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_KONGO, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 11, 0, 3, 1, 6, 0, 5, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_ENGLAND, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 11, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_ARABIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 0, 3, 1, 10, 0, 3, 5, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 11, 0, 3, 1, 6, 0, 7, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_GREECE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 12, 0, 3, 1, 7, 0, 7, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_RUSSIA, 1, 1, 0, 0, 1, 0, 0, 0, 12, 0, 12, 2, 3, 1, 7, 2, 7, 4, 12, 10, 0, 0, 0, 0
2, CIVILIZATION_CHINA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 13, 0, 3, 1, 8, 0, 7, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_EGYPT, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 11, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_SCYTHIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_FRANCE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 11, 0, 3, 1, 6, 0, 3, 5, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_INDIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_NAN_MADOL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_AMSTERDAM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 12, 0, 2, 1, 7, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_MOHENJO_DARO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 1, 7, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 11, 0, 2, 1, 6, 0, 2, 5, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_CARTHAGE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_SEOUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_TORONTO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 1, 6, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_HONG_KONG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 13, 0, 2, 1, 8, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_LA_VENTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 13, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_BRUSSELS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 1, 7, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_KANDY, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 13, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 6, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_KONGO, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 5, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_ENGLAND, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 37, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_ARABIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 25, 0, 3, 1, 10, 0, 3, 5, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 7, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_GREECE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 20, 0, 3, 1, 7, 0, 7, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_RUSSIA, 1, 1, 0, 0, 1, 0, 0, 0, 12, 0, 20, 4, 3, 1, 7, 2, 7, 4, 12, 10, 0, 0, 0, 0
3, CIVILIZATION_CHINA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 22, 0, 3, 1, 8, 0, 7, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_EGYPT, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_SCYTHIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_FRANCE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 3, 5, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_INDIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_NAN_MADOL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_AMSTERDAM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 19, 0, 2, 1, 7, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_MOHENJO_DARO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 7, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 2, 1, 6, 0, 2, 5, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_CARTHAGE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_SEOUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_TORONTO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 6, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_HONG_KONG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 21, 0, 2, 1, 8, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_LA_VENTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 21, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_BRUSSELS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 7, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_KANDY, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 21, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 6, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_KONGO, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 5, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_ENGLAND, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 43, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_ARABIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 35, 0, 5, 1, 10, 0, 3, 5, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 7, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_GREECE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 27, 0, 3, 1, 7, 0, 7, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_RUSSIA, 1, 1, 0, 0, 2, 0, 0, 0, 12, 0, 27, 6, 3, 1, 7, 2, 7, 4, 12, 10, 0, 0, 0, 0
4, CIVILIZATION_CHINA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 31, 0, 3, 1, 8, 0, 7, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_EGYPT, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_SCYTHIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 11, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_FRANCE, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 43, 0, 3, 1, 6, 0, 3, 5, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_INDIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 11, 0, 3, 2, 6, 0, 6, 5, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_NAN_MADOL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_AMSTERDAM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 27, 0, 2, 1, 7, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_MOHENJO_DARO, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 1, 10, 7, 10, 0, 1, 0, 0
4, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 2, 1, 6, 0, 2, 5, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_CARTHAGE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_SEOUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_TORONTO, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 1, 9, 7, 10, 0, 1, 0, 0
4, CIVILIZATION_HONG_KONG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 8, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_LA_VENTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_BRUSSELS, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 1, 10, 7, 10, 0, 1, 0, 0
4, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_KANDY, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 8, 1, 31, 1, 2, 1, 5, 1, 6, 3, 8, 10, 0, 0, 0, 0
5, CIVILIZATION_KONGO, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 5, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_ENGLAND, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 50, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_ARABIA, 1, 2, 1, 0, 1, 0, 0, 0, 7, 0, 45, 0, 6, 1, 10, 0, 6, 6, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 7, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_GREECE, 1, 1, 1, 0, 1, 0, 0, 0, 7, 0, 35, 0, 3, 1, 7, 0, 7, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_RUSSIA, 1, 1, 1, 0, 2, 0, 0, 0, 12, 0, 35, 9, 3, 1, 7, 2, 7, 4, 12, 10, 0, 0, 0, 0
5, CIVILIZATION_CHINA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 40, 0, 3, 1, 8, 0, 7, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_EGYPT, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_SCYTHIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_FRANCE, 1, 2, 1, 0, 1, 0, 0, 0, 7, 0, 50, 0, 3, 4, 6, 0, 5, 7, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_INDIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 2, 6, 0, 6, 5, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_NAN_MADOL, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_AMSTERDAM, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 34, 0, 2, 1, 7, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_MOHENJO_DARO, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 3, 1, 5, 0, 1, 10, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_HATTUSA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 3, 7, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_JERUSALEM, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_YEREVAN, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_CARTHAGE, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_SEOUL, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_TORONTO, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 3, 1, 5, 0, 1, 9, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_HONG_KONG, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 38, 0, 2, 1, 8, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_VALLETTA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_LA_VENTA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_VILNIUS, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 38, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_PRESLAV, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_BRUSSELS, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 3, 1, 5, 0, 1, 10, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_BUENOS_AIRES, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_KANDY, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_LISBON, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 38, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
6, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 8, 1, 36, 2, 2, 1, 5, 1, 6, 3, 8, 10, 0, 0, 0, 0
6, CIVILIZATION_KONGO, 1, 1, 1, 0, 2, 0, 0, 0, 8, 0, 36, 0, 3, 1, 6, 0, 5, 3, 8, 10, 0, 0, 0, 0
