Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
3, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 7.7, 30, 0.0
4, LOC_CITY_NAME_DELHI, 5.3, UNIT_BUILDER, 21.0, 25, 0.0
4, LOC_CITY_NAME_AACHEN, 3.8, UNIT_SCOUT, 11.3, 15, 0.0
4, LOC_CITY_NAME_RA_KEDET, 6.3, UNIT_SCOUT, 18.8, 15, 3.8
4, LOC_CITY_NAME_XIAN, 6.3, UNIT_SCOUT, 13.8, 15, 0.0
4, LOC_CITY_NAME_ST_PETERSBURG, 7.5, UNIT_SLINGER, 7.5, 17, 0.0
4, LOC_CITY_NAME_ROME, 8.8, UNIT_BUILDER, 8.8, 25, 0.0
4, LOC_CITY_NAME_KYOTO, 5.0, UNIT_SCOUT, 15.0, 15, 0.0
4, LOC_CITY_NAME_MADRID, 6.3, UNIT_SCOUT, 6.3, 15, 0.0
4, LOC_CITY_NAME_WASHINGTON, 5.0, UNIT_SCOUT, 15.0, 15, 0.0
4, LOC_CITY_NAME_URUK, 7.5, UNIT_SUMERIAN_WAR_CART, 7.5, 27, 0.0
4, LOC_CITY_NAME_CAIRO, 7.5, UNIT_BUILDER, 7.5, 25, 0.0
4, LOC_CITY_NAME_LONDON, 7.5, UNIT_SLINGER, 7.5, 17, 0.0
4, LOC_CITY_NAME_VILNIUS, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_LA_VENTA, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_PRESLAV, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_HONG_KONG, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
4, LOC_CITY_NAME_STOCKHOLM, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_TORONTO, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_AMSTERDAM, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
4, LOC_CITY_NAME_JERUSALEM, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_NAN_MADOL, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_BANDAR_BRUNEI, 2.2, BUILDING_MONUMENT, 6.6, 30, 0.0
4, LOC_CITY_NAME_KANDY, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_ZANZIBAR, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_MOHENJO_DARO, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_YEREVAN, 2.8, BUILDING_MONUMENT, 8.3, 30, 0.0
4, LOC_CITY_NAME_GENEVA, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_BUENOS_AIRES, 5.0, UNIT_SLINGER, 14.9, 17, 0.0
4, LOC_CITY_NAME_VALLETTA, 3.3, BUILDING_MONUMENT, 9.9, 30, 0.0
4, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 11.6, 30, 0.0
5, LOC_CITY_NAME_DELHI, 4.2, UNIT_BUILDER, 25.2, 25, 0.2
5, LOC_CITY_NAME_AACHEN, 5.0, UNIT_SCOUT, 16.3, 15, 1.3
5, LOC_CITY_NAME_RA_KEDET, 10.0, UNIT_BUILDER, 10.0, 25, 0.0
5, LOC_CITY_NAME_XIAN, 8.8, UNIT_SCOUT, 22.5, 15, 5.0
5, LOC_CITY_NAME_ST_PETERSBURG, 7.5, UNIT_SLINGER, 15.0, 17, 0.0
5, LOC_CITY_NAME_ROME, 8.8, UNIT_BUILDER, 17.5, 25, 0.0
5, LOC_CITY_NAME_KYOTO, 5.0, UNIT_BUILDER, 5.0, 25, 0.0
5, LOC_CITY_NAME_MADRID, 6.3, UNIT_SCOUT, 12.5, 15, 0.0
5, LOC_CITY_NAME_WASHINGTON, 5.0, BUILDING_MONUMENT, 5.0, 30, 0.0
5, LOC_CITY_NAME_URUK, 7.5, UNIT_SUMERIAN_WAR_CART, 15.0, 27, 0.0
5, LOC_CITY_NAME_CAIRO, 7.5, UNIT_BUILDER, 15.0, 25, 0.0
5, LOC_CITY_NAME_LONDON, 7.5, UNIT_SLINGER, 15.0, 17, 0.0
5, LOC_CITY_NAME_VILNIUS, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_LA_VENTA, 5.0, UNIT_SLINGER, 19.8, 17, 0.0
5, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 11.6, 30, 0.0
5, LOC_CITY_NAME_HONG_KONG, 3.9, BUILDING_MONUMENT, 15.4, 30, 0.0
5, LOC_CITY_NAME_STOCKHOLM, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_TORONTO, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_AMSTERDAM, 3.9, BUILDING_MONUMENT, 15.4, 30, 0.0
5, LOC_CITY_NAME_JERUSALEM, 5.0, UNIT_SLINGER, 19.8, 17, 0.0
5, LOC_CITY_NAME_NAN_MADOL, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_BANDAR_BRUNEI, 2.2, BUILDING_MONUMENT, 8.8, 30, 0.0
5, LOC_CITY_NAME_KANDY, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_ZANZIBAR, 2.8, BUILDING_MONUMENT, 11.0, 30, 0.0
5, LOC_CITY_NAME_MOHENJO_DARO, 2.8, BUILDING_MONUMENT, 11.0, 30, 0.0
5, LOC_CITY_NAME_YEREVAN, 2.8, BUILDING_MONUMENT, 11.0, 30, 0.0
5, LOC_CITY_NAME_GENEVA, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_BUENOS_AIRES, 5.0, UNIT_SLINGER, 19.8, 17, 0.0
5, LOC_CITY_NAME_VALLETTA, 3.3, BUILDING_MONUMENT, 13.2, 30, 0.0
5, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 15.4, 30, 0.0
6, LOC_CITY_NAME_DELHI, 4.4, BUILDING_MONUMENT, 4.4, 30, 0.0
6, LOC_CITY_NAME_AACHEN, 6.3, UNIT_BUILDER, 6.3, 25, 0.0
6, LOC_CITY_NAME_RA_KEDET, 8.8, UNIT_BUILDER, 18.8, 25, 0.0
6, LOC_CITY_NAME_XIAN, 13.8, UNIT_BUILDER, 13.8, 25, 0.0
6, LOC_CITY_NAME_ST_PETERSBURG, 10.0, UNIT_SLINGER, 25.0, 17, 8.0
6, LOC_CITY_NAME_ROME, 8.8, UNIT_BUILDER, 26.3, 25, 1.3
6, LOC_CITY_NAME_KYOTO, 6.3, UNIT_BUILDER, 11.3, 25, 0.0
6, LOC_CITY_NAME_MADRID, 6.3, UNIT_SCOUT, 18.8, 15, 3.8
6, LOC_CITY_NAME_WASHINGTON, 5.0, BUILDING_MONUMENT, 10.0, 30, 0.0
6, LOC_CITY_NAME_URUK, 8.8, UNIT_SUMERIAN_WAR_CART, 23.8, 27, 0.0
6, LOC_CITY_NAME_CAIRO, 8.8, UNIT_BUILDER, 23.8, 25, 0.0
6, LOC_CITY_NAME_LONDON, 7.5, UNIT_SLINGER, 22.5, 17, 5.5
6, LOC_CITY_NAME_VILNIUS, 3.3, BUILDING_MONUMENT, 16.5, 30, 0.0
6, LOC_CITY_NAME_LA_VENTA, 4.5, UNIT_BUILDER, 4.5, 25, 0.0
6, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 14.9, 30, 0.0
6, LOC_CITY_NAME_HONG_KONG, 3.9, BUILDING_MONUMENT, 19.3, 30, 0.0
6, LOC_CITY_NAME_STOCKHOLM, 3.3, BUILDING_MONUMENT, 16.5, 30, 0.0
6, LOC_CITY_NAME_TORONTO, 3.3, BUILDING_MONUMENT, 16.5, 30, 0.0
6, LOC_CITY_NAME_AMSTERDAM, 3.9, BUILDING_MONUMENT, 19.3, 30, 0.0
6, LOC_CITY_NAME_JERUSALEM, 6.0, UNIT_BUILDER, 6.0, 25, 0.0
6, LOC_CITY_NAME_NAN_MADOL, 3.9, BUILDING_MONUMENT, 17.1, 30, 0.0
6, LOC_CITY_NAME_BANDAR_BRUNEI, 2.8, BUILDING_MONUMENT, 11.6, 30, 0.0
6, LOC_CITY_NAME_KANDY, 3.3, BUILDING_MONUMENT, 16.5, 30, 0.0
6, LOC_CITY_NAME_ZANZIBAR, 2.8, BUILDING_MONUMENT, 13.8, 30, 0.0
6, LOC_CITY_NAME_MOHENJO_DARO, 3.3, BUILDING_MONUMENT, 14.3, 30, 0.0
6, LOC_CITY_NAME_YEREVAN, 3.9, BUILDING_MONUMENT, 14.9, 30, 0.0
6, LOC_CITY_NAME_GENEVA, 4.4, BUILDING_MONUMENT, 17.6, 30, 0.0
6, LOC_CITY_NAME_BUENOS_AIRES, 4.5, UNIT_BUILDER, 4.5, 25, 0.0
6, LOC_CITY_NAME_VALLETTA, 3.3, BUILDING_MONUMENT, 16.5, 30, 0.0
6, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 19.3, 30, 0.0
7, LOC_CITY_NAME_DELHI, 4.2, BUILDING_MONUMENT, 8.6, 30, 0.0
7, LOC_CITY_NAME_AACHEN, 8.8, UNIT_BUILDER, 15.0, 25, 0.0
7, LOC_CITY_NAME_RA_KEDET, 8.8, UNIT_BUILDER, 27.5, 25, 2.5
7, LOC_CITY_NAME_XIAN, 8.8, UNIT_BUILDER, 22.5, 25, 0.0
7, LOC_CITY_NAME_ST_PETERSBURG, 18.0, BUILDING_MONUMENT, 18.0, 30, 0.0
7, LOC_CITY_NAME_ROME, 10.0, UNIT_BUILDER, 10.0, 27, 0.0
7, LOC_CITY_NAME_KYOTO, 6.3, UNIT_BUILDER, 17.5, 25, 0.0
7, LOC_CITY_NAME_MADRID, 13.8, UNIT_BUILDER, 13.8, 25, 0.0
7, LOC_CITY_NAME_WASHINGTON, 5.0, BUILDING_MONUMENT, 15.0, 30, 0.0
7, LOC_CITY_NAME_URUK, 10.0, UNIT_SUMERIAN_WAR_CART, 33.8, 27, 6.8
7, LOC_CITY_NAME_CAIRO, 8.8, UNIT_BUILDER, 32.5, 25, 7.5
7, LOC_CITY_NAME_LONDON, 13.0, UNIT_BUILDER, 13.0, 25, 0.0
7, LOC_CITY_NAME_VILNIUS, 3.3, BUILDING_MONUMENT, 19.8, 30, 0.0
7, LOC_CITY_NAME_LA_VENTA, 4.5, UNIT_BUILDER, 9.0, 25, 0.0
7, LOC_CITY_NAME_PRESLAV, 3.3, BUILDING_MONUMENT, 18.2, 30, 0.0
7, LOC_CITY_NAME_HONG_KONG, 3.9, BUILDING_MONUMENT, 23.1, 30, 0.0
7, LOC_CITY_NAME_STOCKHOLM, 3.3, BUILDING_MONUMENT, 19.8, 30, 0.0
7, LOC_CITY_NAME_TORONTO, 3.3, BUILDING_MONUMENT, 19.8, 30, 0.0
7, LOC_CITY_NAME_AMSTERDAM, 3.9, BUILDING_MONUMENT, 23.1, 30, 0.0
7, LOC_CITY_NAME_JERUSALEM, 6.0, UNIT_BUILDER, 12.0, 25, 0.0
7, LOC_CITY_NAME_NAN_MADOL, 3.9, BUILDING_MONUMENT, 20.9, 30, 0.0
7, LOC_CITY_NAME_BANDAR_BRUNEI, 2.8, BUILDING_MONUMENT, 14.3, 30, 0.0
7, LOC_CITY_NAME_KANDY, 3.3, BUILDING_MONUMENT, 19.8, 30, 0.0
7, LOC_CITY_NAME_ZANZIBAR, 2.8, BUILDING_MONUMENT, 16.5, 30, 0.0
7, LOC_CITY_NAME_MOHENJO_DARO, 3.3, BUILDING_MONUMENT, 17.6, 30, 0.0
7, LOC_CITY_NAME_YEREVAN, 3.9, BUILDING_MONUMENT, 18.7, 30, 0.0
7, LOC_CITY_NAME_GENEVA, 4.4, BUILDING_MONUMENT, 22.0, 30, 0.0
7, LOC_CITY_NAME_BUENOS_AIRES, 4.5, UNIT_BUILDER, 9.0, 25, 0.0
7, LOC_CITY_NAME_VALLETTA, 3.3, BUILDING_MONUMENT, 19.8, 30, 0.0
7, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 23.1, 30, 0.0
8, LOC_CITY_NAME_DELHI, 5.3, BUILDING_MONUMENT, 13.8, 30, 0.0
8, LOC_CITY_NAME_AACHEN, 9.6, UNIT_BUILDER, 24.6, 25, 0.0
8, LOC_CITY_NAME_RA_KEDET, 11.3, UNIT_BUILDER, 11.3, 27, 0.0
8, LOC_CITY_NAME_XIAN, 10.0, UNIT_BUILDER, 32.5, 25, 5.0
8, LOC_CITY_NAME_ST_PETERSBURG, 10.0, BUILDING_MONUMENT, 28.0, 30, 0.0
8, LOC_CITY_NAME_ROME, 8.8, UNIT_BUILDER, 18.8, 27, 0.0
8, LOC_CITY_NAME_KYOTO, 6.3, UNIT_BUILDER, 23.8, 25, 0.0
8, LOC_CITY_NAME_MADRID, 10.0, UNIT_BUILDER, 23.8, 25, 0.0
8, LOC_CITY_NAME_WASHINGTON, 6.3, BUILDING_MONUMENT, 21.3, 30, 0.0
8, LOC_CITY_NAME_URUK, 16.8, UNIT_BUILDER, 16.8, 25, 0.0
8, LOC_CITY_NAME_CAIRO, 16.3, BUILDING_MONUMENT, 16.3, 30, 0.0
8, LOC_CITY_NAME_LONDON, 8.8, UNIT_BUILDER, 21.8, 25, 0.0
8, LOC_CITY_NAME_VILNIUS, 3.3, BUILDING_MONUMENT, 23.1, 30, 0.0
8, LOC_CITY_NAME_LA_VENTA, 4.5, UNIT_BUILDER, 13.5, 25, 0.0
8, LOC_CITY_NAME_PRESLAV, 4.5, BUILDING_MONUMENT, 22.7, 30, 0.0
8, LOC_CITY_NAME_HONG_KONG, 3.9, BUILDING_MONUMENT, 27.0, 30, 0.0
8, LOC_CITY_NAME_STOCKHOLM, 3.3, BUILDING_MONUMENT, 23.1, 30, 0.0
8, LOC_CITY_NAME_TORONTO, 3.3, BUILDING_MONUMENT, 23.1, 30, 0.0
8, LOC_CITY_NAME_AMSTERDAM, 3.9, BUILDING_MONUMENT, 27.0, 30, 0.0
8, LOC_CITY_NAME_JERUSALEM, 6.0, UNIT_BUILDER, 18.0, 25, 0.0
8, LOC_CITY_NAME_NAN_MADOL, 3.9, BUILDING_MONUMENT, 24.8, 30, 0.0
8, LOC_CITY_NAME_BANDAR_BRUNEI, 2.8, BUILDING_MONUMENT, 17.1, 30, 0.0
8, LOC_CITY_NAME_KANDY, 3.3, BUILDING_MONUMENT, 23.1, 30, 0.0
8, LOC_CITY_NAME_ZANZIBAR, 2.8, BUILDING_MONUMENT, 19.3, 30, 0.0
8, LOC_CITY_NAME_MOHENJO_DARO, 3.3, BUILDING_MONUMENT, 20.9, 30, 0.0
8, LOC_CITY_NAME_YEREVAN, 3.9, BUILDING_MONUMENT, 22.6, 30, 0.0
8, LOC_CITY_NAME_GENEVA, 4.4, BUILDING_MONUMENT, 26.4, 30, 0.0
8, LOC_CITY_NAME_BUENOS_AIRES, 4.5, UNIT_BUILDER, 13.5, 25, 0.0
8, LOC_CITY_NAME_VALLETTA, 3.3, BUILDING_MONUMENT, 23.1, 30, 0.0
8, LOC_CITY_NAME_KABUL, 3.9, BUILDING_MONUMENT, 27.0, 30, 0.0
9, LOC_CITY_NAME_DELHI, 5.3, BUILDING_MONUMENT, 19.1, 30, 0.0
9, LOC_CITY_NAME_AACHEN, 9.6, UNIT_BUILDER, 34.2, 25, 6.8
9, LOC_CITY_NAME_RA_KEDET, 8.8, UNIT_BUILDER, 20.0, 27, 0.0
9, LOC_CITY_NAME_XIAN, 11.3, BUILDING_MONUMENT, 11.3, 30, 0.0
9, LOC_CITY_NAME_ST_PETERSBURG, 10.0, BUILDING_MONUMENT, 38.0, 30, 8.0
9, LOC_CITY_NAME_ROME, 12.5, UNIT_BUILDER, 31.3, 27, 4.3
9, LOC_CITY_NAME_KYOTO, 6.3, UNIT_BUILDER, 30.0, 25, 5.0
9, LOC_CITY_NAME_MADRID, 10.0, UNIT_BUILDER, 33.8, 25, 8.8
9, LOC_CITY_NAME_WASHINGTON, 7.5, BUILDING_MONUMENT, 28.8, 30, 0.0
9, LOC_CITY_NAME_URUK, 10.0, UNIT_BUILDER, 26.8, 25, 1.8
9, LOC_CITY_NAME_CAIRO, 8.8, BUILDING_MONUMENT, 25.0, 30, 0.0
9, LOC_CITY_NAME_LONDON, 12.5, UNIT_BUILDER, 34.3, 25, 9.3
9, LOC_CITY_NAME_VILNIUS, 4.4, BUILDING_MONUMENT, 27.5, 30, 0.0
9, LOC_CITY_NAME_LA_VENTA, 4.5, UNIT_BUILDER, 18.0, 25, 0.0
9, LOC_CITY_NAME_PRESLAV, 4.5, BUILDING_MONUMENT, 27.2, 30, 0.0
9, LOC_CITY_NAME_HONG_KONG, 5.5, BUILDING_MONUMENT, 32.5, 30, 2.5
9, LOC_CITY_NAME_STOCKHOLM, 3.9, BUILDING_MONUMENT, 27.0, 30, 0.0
9, LOC_CITY_NAME_TORONTO, 3.9, BUILDING_MONUMENT, 27.0, 30, 0.0
9, LOC_CITY_NAME_AMSTERDAM, 5.5, BUILDING_MONUMENT, 32.5, 30, 2.5
9, LOC_CITY_NAME_JERUSALEM, 6.0, UNIT_BUILDER, 24.0, 25, 0.0
9, LOC_CITY_NAME_NAN_MADOL, 3.9, BUILDING_MONUMENT, 28.6, 30, 0.0
9, LOC_CITY_NAME_BANDAR_BRUNEI, 2.8, BUILDING_MONUMENT, 19.8, 30, 0.0
9, LOC_CITY_NAME_KANDY, 3.3, BUILDING_MONUMENT, 26.4, 30, 0.0
9, LOC_CITY_NAME_ZANZIBAR, 3.9, BUILDING_MONUMENT, 23.1, 30, 0.0
9, LOC_CITY_NAME_MOHENJO_DARO, 3.3, BUILDING_MONUMENT, 24.2, 30, 0.0
9, LOC_CITY_NAME_YEREVAN, 3.9, BUILDING_MONUMENT, 26.4, 30, 0.0
9, LOC_CITY_NAME_GENEVA, 4.4, BUILDING_MONUMENT, 30.8, 30, 0.8
9, LOC_CITY_NAME_BUENOS_AIRES, 4.5, UNIT_BUILDER, 18.0, 25, 0.0
9, LOC_CITY_NAME_VALLETTA, 4.4, BUILDING_MONUMENT, 27.5, 30, 0.0
9, LOC_CITY_NAME_KABUL, 5.0, BUILDING_MONUMENT, 31.9, 30, 1.9
10, LOC_CITY_NAME_DELHI, 6.3, BUILDING_MONUMENT, 25.4, 30, 0.0
10, LOC_CITY_NAME_AACHEN, 15.2, UNIT_BUILDER, 15.2, 27, 0.0
10, LOC_CITY_NAME_RA_KEDET, 8.8, BUILDING_MONUMENT, 8.8, 30, 0.0
10, LOC_CITY_NAME_XIAN, 8.4, BUILDING_MONUMENT, 19.6, 30, 0.0
10, LOC_CITY_NAME_ST_PETERSBURG, 18.0, UNIT_SCOUT, 18.0, 15, 0.0
10, LOC_CITY_NAME_ROME, 16.8, UNIT_SLINGER, 16.8, 17, 0.0
10, LOC_CITY_NAME_KYOTO, 27.5, DISTRICT_HOLY_SITE, 27.5, 29, 0.0
10, LOC_CITY_NAME_MADRID, 18.8, UNIT_TRADER, 18.8, 21, 0.0
10, LOC_CITY_NAME_WASHINGTON, 7.5, BUILDING_MONUMENT, 36.3, 30, 6.3
10, LOC_CITY_NAME_URUK, 11.8, UNIT_SLINGER, 11.8, 17, 0.0
10, LOC_CITY_NAME_CAIRO, 8.8, BUILDING_MONUMENT, 33.8, 30, 3.8
10, LOC_CITY_NAME_LONDON, 21.8, BUILDING_MONUMENT, 21.8, 30, 0.0
10, LOC_CITY_NAME_VILNIUS, 4.4, BUILDING_MONUMENT, 31.9, 30, 1.9
10, LOC_CITY_NAME_LA_VENTA, 4.5, UNIT_BUILDER, 22.5, 25, 0.0
10, LOC_CITY_NAME_PRESLAV, 4.5, BUILDING_MONUMENT, 31.7, 30, 1.7
10, LOC_CITY_NAME_HONG_KONG, 23.9, UNIT_BUILDER, 23.9, 25, 0.0
10, LOC_CITY_NAME_STOCKHOLM, 3.9, BUILDING_MONUMENT, 30.8, 30, 0.8
10, LOC_CITY_NAME_TORONTO, 3.9, BUILDING_MONUMENT, 30.8, 30, 0.8
10, LOC_CITY_NAME_AMSTERDAM, 23.9, UNIT_WARRIOR, 23.9, 20, 0.0
10, LOC_CITY_NAME_JERUSALEM, 6.0, UNIT_BUILDER, 30.0, 25, 1.0
10, LOC_CITY_NAME_NAN_MADOL, 3.5, BUILDING_MONUMENT, 32.1, 30, 2.1
10, LOC_CITY_NAME_BANDAR_BRUNEI, 2.8, BUILDING_MONUMENT, 22.6, 30, 0.0
10, LOC_CITY_NAME_KANDY, 3.3, BUILDING_MONUMENT, 29.7, 30, 0.0
10, LOC_CITY_NAME_ZANZIBAR, 3.9, BUILDING_MONUMENT, 27.0, 30, 0.0
10, LOC_CITY_NAME_MOHENJO_DARO, 3.3, BUILDING_MONUMENT, 27.5, 30, 0.0
10, LOC_CITY_NAME_YEREVAN, 3.9, BUILDING_MONUMENT, 30.3, 30, 0.3
10, LOC_CITY_NAME_GENEVA, 15.6, UNIT_BUILDER, 15.6, 25, 0.0
10, LOC_CITY_NAME_BUENOS_AIRES, 4.5, UNIT_BUILDER, 22.5, 25, 0.0
10, LOC_CITY_NAME_VALLETTA, 4.4, BUILDING_MONUMENT, 31.9, 30, 1.9
10, LOC_CITY_NAME_KABUL, 20.6, UNIT_BUILDER, 20.6, 25, 0.0
11, LOC_CITY_NAME_DELHI, 6.3, BUILDING_MONUMENT, 31.7, 30, 1.7
