Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
1, 0, LOC_CITY_NAME_DELHI, -2.30, 0.33, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_AACHEN, 4.00, -2.84, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_AACHEN, , , UNIT_SCOUT, Default Specialization, , , Value 10.8
1, 2, LOC_CITY_NAME_RA_KEDET, 1.73, -2.34, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 2, LOC_CITY_NAME_RA_KEDET, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
1, 3, LOC_CITY_NAME_XIAN, -1.30, -1.17, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 3, LOC_CITY_NAME_XIAN, , , UNIT_SCOUT, Default Specialization, , , Value 10.8
1, 4, LOC_CITY_NAME_ST_PETERSBURG, -2.05, -1.00, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 4, LOC_CITY_NAME_ST_PETERSBURG, , , UNIT_SCOUT, Default Specialization, , , Value 21.3
1, 5, LOC_CITY_NAME_ROME, -4.32, 1.34, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 5, LOC_CITY_NAME_ROME, , , UNIT_SCOUT, Default Specialization, , , Value 21.3
1, 6, LOC_CITY_NAME_KYOTO, 1.98, -3.51, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 6, LOC_CITY_NAME_KYOTO, , , UNIT_SCOUT, Default Specialization, , , Value 21.2
1, 8, LOC_CITY_NAME_WASHINGTON, -3.06, -1.50, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 8, LOC_CITY_NAME_WASHINGTON, , , UNIT_SCOUT, Default Specialization, , , Value 16.9
1, 9, LOC_CITY_NAME_URUK, 5.51, -0.83, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 9, LOC_CITY_NAME_URUK, , , UNIT_SCOUT, Default Specialization, , , Value 21.3
1, 10, LOC_CITY_NAME_CAIRO, 6.52, -0.83, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 10, LOC_CITY_NAME_CAIRO, , , UNIT_SCOUT, Default Specialization, , , Value 21.3
1, 11, LOC_CITY_NAME_LONDON, -3.06, 0.83, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 11, LOC_CITY_NAME_LONDON, , , UNIT_SCOUT, Default Specialization, , , Value 21.3
1, 12, LOC_CITY_NAME_VILNIUS, -2.81, 0.83, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 12, LOC_CITY_NAME_VILNIUS, , , BUILDING_MONUMENT, Default Specialization, , , Value 16.9
1, 13, LOC_CITY_NAME_LA_VENTA, 5.26, -5.18, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 13, LOC_CITY_NAME_LA_VENTA, , , UNIT_SLINGER, Default Specialization, , , Value 4.5
1, 14, LOC_CITY_NAME_PRESLAV, -0.29, -3.34, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 14, LOC_CITY_NAME_PRESLAV, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 15, LOC_CITY_NAME_HONG_KONG, -1.80, 0.50, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 15, LOC_CITY_NAME_HONG_KONG, , , BUILDING_MONUMENT, Default Specialization, , , Value 18.4
1, 16, LOC_CITY_NAME_STOCKHOLM, -1.05, -1.34, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 16, LOC_CITY_NAME_STOCKHOLM, , , BUILDING_MONUMENT, Default Specialization, , , Value 16.9
1, 17, LOC_CITY_NAME_TORONTO, -2.56, -2.84, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 17, LOC_CITY_NAME_TORONTO, , , BUILDING_MONUMENT, Default Specialization, , , Value 16.9
1, 18, LOC_CITY_NAME_AMSTERDAM, -4.58, 1.34, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 18, LOC_CITY_NAME_AMSTERDAM, , , BUILDING_MONUMENT, Default Specialization, , , Value 18.4
1, 19, LOC_CITY_NAME_JERUSALEM, 5.00, -3.84, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 19, LOC_CITY_NAME_JERUSALEM, , , UNIT_SLINGER, Default Specialization, , , Value 4.5
1, 20, LOC_CITY_NAME_NAN_MADOL, 2.48, -4.34, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 20, LOC_CITY_NAME_NAN_MADOL, , , BUILDING_MONUMENT, Default Specialization, , , Value 16.9
1, 21, LOC_CITY_NAME_BANDAR_BRUNEI, 1.47, -2.50, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 21, LOC_CITY_NAME_BANDAR_BRUNEI, , , BUILDING_MONUMENT, Default Specialization, , , Value 10.8
1, 22, LOC_CITY_NAME_KANDY, -0.79, -2.34, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 22, LOC_CITY_NAME_KANDY, , , BUILDING_MONUMENT, Default Specialization, , , Value 16.9
1, 23, LOC_CITY_NAME_ZANZIBAR, -5.59, -1.84, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 23, LOC_CITY_NAME_ZANZIBAR, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 24, LOC_CITY_NAME_MOHENJO_DARO, 1.98, -3.17, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 24, LOC_CITY_NAME_MOHENJO_DARO, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 25, LOC_CITY_NAME_YEREVAN, -0.04, -1.84, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 25, LOC_CITY_NAME_YEREVAN, , , BUILDING_MONUMENT, Default Specialization, , , Value 15.2
1, 26, LOC_CITY_NAME_GENEVA, -1.55, -0.33, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 26, LOC_CITY_NAME_GENEVA, , , BUILDING_MONUMENT, Default Specialization, , , Value 16.9
1, 27, LOC_CITY_NAME_BUENOS_AIRES, -0.04, -4.84, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 27, LOC_CITY_NAME_BUENOS_AIRES, , , UNIT_SLINGER, Default Specialization, , , Value 4.5
1, 28, LOC_CITY_NAME_VALLETTA, -2.81, 1.34, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 28, LOC_CITY_NAME_VALLETTA, , , BUILDING_MONUMENT, Default Specialization, , , Value 16.9
1, 29, LOC_CITY_NAME_KABUL, -3.32, -1.00, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 29, LOC_CITY_NAME_KABUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 18.4
26, 8, LOC_CITY_NAME_WASHINGTON, , , UNIT_ARCHER, Build City Building, CONTRACT 491
26, 8, LOC_CITY_NAME_WASHINGTON, , CONTRACT 518, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 257.0, Settle City Op
26, 8, LOC_CITY_NAME_BALTIMORE, , CONTRACT 520, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 42.0, Build City Building
26, 8, LOC_CITY_NAME_BALTIMORE, , CONTRACT 521, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 125.0, Build City District
26, 8, LOC_CITY_NAME_WASHINGTON, , CONTRACT 522, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 81.0, Build City Improvement
26, 8, LOC_CITY_NAME_BALTIMORE, , CONTRACT 522, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 81.0, Build City Improvement
26, 9, LOC_CITY_NAME_URUK, , CONTRACT 398, COMPLETED, UNIT_SUMERIAN_WAR_CART, NO_BUILDING, NO_DISTRICT, VALUE 43.0, Build City Building
26, 9, LOC_CITY_NAME_URUK, , , UNIT_SETTLER, Settle City Op, CONTRACT 493
26, 10, LOC_CITY_NAME_CAIRO, , CONTRACT 524, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 88.0, Build City Improvement
26, 10, LOC_CITY_NAME_MECCA, , CONTRACT 524, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 88.0, Build City Improvement
26, 11, LOC_CITY_NAME_LONDON, , , BUILDING_SHRINE, Default Specialization, , , Value 79.5
26, 11, LOC_CITY_NAME_LONDON, , CONTRACT 525, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 348.0, Settle City Op
26, 11, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 526, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 21.0, Build City Building
26, 12, LOC_CITY_NAME_VILNIUS, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
26, 12, LOC_CITY_NAME_VILNIUS, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
26, 14, LOC_CITY_NAME_PRESLAV, , , UNIT_WARRIOR, Default Specialization, , , Value 12.0
26, 15, LOC_CITY_NAME_HONG_KONG, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
26, 15, LOC_CITY_NAME_HONG_KONG, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
26, 18, LOC_CITY_NAME_AMSTERDAM, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
26, 18, LOC_CITY_NAME_AMSTERDAM, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
26, 25, LOC_CITY_NAME_YEREVAN, , , UNIT_BUILDER, Build City Improvement, CONTRACT 476
27, 1, LOC_CITY_NAME_AACHEN, , CONTRACT 533, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 88.0, Build City Improvement
27, 1, LOC_CITY_NAME_BERLIN, , CONTRACT 533, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 88.0, Build City Improvement
27, 2, LOC_CITY_NAME_RA_KEDET, , , UNIT_SETTLER, Settle City Op, CONTRACT 479
27, 3, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 511
27, 4, LOC_CITY_NAME_ST_PETERSBURG, , , DISTRICT_LAVRA, Build City District, CONTRACT 484
27, 5, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 514
27, 6, LOC_CITY_NAME_OSAKA, 5.26, -1.84, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
27, 6, LOC_CITY_NAME_OSAKA, , , UNIT_SCOUT, Default Specialization, , , Value 24.9
27, 6, LOC_CITY_NAME_KYOTO, , CONTRACT 539, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 81.0, Build City Improvement
27, 6, LOC_CITY_NAME_OSAKA, , CONTRACT 539, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 81.0, Build City Improvement
27, 9, LOC_CITY_NAME_URUK, , CONTRACT 542, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 6.0, Build Trigger Unit
27, 9, LOC_CITY_NAME_UR, , CONTRACT 542, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 6.0, Build Trigger Unit
27, 9, LOC_CITY_NAME_URUK, , CONTRACT 543, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 146.0, Build City District
27, 12, LOC_CITY_NAME_VILNIUS, , , BUILDING_WATER_MILL, Default Specialization, , , Value 13.8
27, 15, LOC_CITY_NAME_HONG_KONG, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
27, 15, LOC_CITY_NAME_HONG_KONG, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
27, 16, LOC_CITY_NAME_STOCKHOLM, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 61.9
27, 18, LOC_CITY_NAME_AMSTERDAM, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
27, 18, LOC_CITY_NAME_AMSTERDAM, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
27, 19, LOC_CITY_NAME_JERUSALEM, , CONTRACT 213, COMPLETED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 341.9, Build City Building
27, 19, LOC_CITY_NAME_JERUSALEM, , , DISTRICT_HARBOR, Build City District, CONTRACT 473
27, 20, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 548, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 80.0, Build City District
27, 21, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 549, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 75.0, Build City District
27, 26, LOC_CITY_NAME_GENEVA, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 67.7
28, 1, LOC_CITY_NAME_AACHEN, , CONTRACT 294, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 532.0, Build City District
28, 1, LOC_CITY_NAME_AACHEN, , , UNIT_SETTLER, Settle City Op, CONTRACT 504
28, 2, LOC_CITY_NAME_RA_KEDET, , CONTRACT 551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
28, 2, LOC_CITY_NAME_THEBES, , CONTRACT 551, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
28, 3, LOC_CITY_NAME_XIAN, , CONTRACT 454, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 393.1, Build City District
28, 3, LOC_CITY_NAME_XIAN, , , PROJECT_ENHANCE_DISTRICT_CAMPUS, Default Specialization, , , Value 79.7
28, 3, LOC_CITY_NAME_XIAN, , CONTRACT 553, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 78.0, Build City Improvement
28, 5, LOC_CITY_NAME_ROME, , CONTRACT 456, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 582.3, Build City District
28, 5, LOC_CITY_NAME_ROME, , CONTRACT 514, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
28, 5, LOC_CITY_NAME_ROME, , , UNIT_SETTLER, Settle City Op, CONTRACT 428
28, 6, LOC_CITY_NAME_KYOTO, , , BUILDING_ORACLE, Seek Target Wonder, CONTRACT 487
28, 6, LOC_CITY_NAME_KYOTO, , CONTRACT 554, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 353.0, Settle City Op
28, 6, LOC_CITY_NAME_OSAKA, , CONTRACT 555, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 27.0, Build City Building
28, 6, LOC_CITY_NAME_OSAKA, , CONTRACT 556, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 332.0, Build City District
28, 6, LOC_CITY_NAME_KYOTO, , CONTRACT 557, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 94.0, Build City Improvement
28, 6, LOC_CITY_NAME_OSAKA, , CONTRACT 557, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 94.0, Build City Improvement
28, 7, LOC_CITY_NAME_MADRID, , , UNIT_HEAVY_CHARIOT, Default Specialization, , , Value 34.1
28, 8, LOC_CITY_NAME_WASHINGTON, , CONTRACT 560, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 32.0, Build City Improvement
28, 8, LOC_CITY_NAME_BALTIMORE, , CONTRACT 560, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 32.0, Build City Improvement
28, 9, LOC_CITY_NAME_URUK, , CONTRACT 563, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 95.0, Build City Improvement
28, 9, LOC_CITY_NAME_UR, , CONTRACT 563, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 95.0, Build City Improvement
28, 10, LOC_CITY_NAME_CAIRO, , CONTRACT 461, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 369.0, Settle City Op
28, 10, LOC_CITY_NAME_CAIRO, , , UNIT_ARCHER, Generic Offense
28, 10, LOC_CITY_NAME_MECCA, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 464
28, 11, LOC_CITY_NAME_LONDON, , CONTRACT 566, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 60.0, Build City Improvement
28, 11, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 566, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 60.0, Build City Improvement
28, 14, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 14, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 14, LOC_CITY_NAME_PRESLAV, , CONTRACT 567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 71.0, Build City Improvement
28, 15, LOC_CITY_NAME_HONG_KONG, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 15, LOC_CITY_NAME_HONG_KONG, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 18, LOC_CITY_NAME_AMSTERDAM, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 18, LOC_CITY_NAME_AMSTERDAM, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 20, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 446, COMPLETED, UNIT_GALLEY, NO_BUILDING, NO_DISTRICT, VALUE 29.0, Build City Building
28, 20, LOC_CITY_NAME_NAN_MADOL, , , DISTRICT_HARBOR, Build City District, CONTRACT 548
28, 25, LOC_CITY_NAME_YEREVAN, , CONTRACT 476, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 62.0, Build City Improvement
28, 25, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 25, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 29, LOC_CITY_NAME_KABUL, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
28, 29, LOC_CITY_NAME_KABUL, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 2, LOC_CITY_NAME_THEBES, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 481
29, 2, LOC_CITY_NAME_RA_KEDET, , CONTRACT 572, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_CAMPUS, VALUE 417.0, Build City District
29, 4, LOC_CITY_NAME_ST_PETERSBURG, , CONTRACT 484, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_LAVRA, VALUE 440.5, Build City District
29, 4, LOC_CITY_NAME_ST_PETERSBURG, , , PROJECT_ENHANCE_DISTRICT_HOLY_SITE, Default Specialization, , , Value 119.5
29, 5, LOC_CITY_NAME_OSTIA, , CONTRACT 433, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 70.0, Build City Improvement
29, 5, LOC_CITY_NAME_OSTIA, , , DISTRICT_THEATER, Build City District, CONTRACT 513
29, 6, LOC_CITY_NAME_KYOTO, , CONTRACT 576, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 281.0, Build City District
29, 7, LOC_CITY_NAME_MADRID, , CONTRACT 580, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 93.0, Build City Improvement
29, 11, LOC_CITY_NAME_LONDON, , , UNIT_SETTLER, Settle City Op, CONTRACT 525
29, 11, LOC_CITY_NAME_LONDON, , CONTRACT 582, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 41.0, Build Trigger Unit
29, 11, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 582, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 41.0, Build Trigger Unit
29, 11, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 583, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ROYAL_NAVY_DOCKYARD, VALUE 196.0, Build City District
29, 14, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 567
29, 14, LOC_CITY_NAME_PRESLAV, , CONTRACT 567, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 71.0, Build City Improvement
29, 14, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 14, LOC_CITY_NAME_PRESLAV, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 15, LOC_CITY_NAME_HONG_KONG, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 15, LOC_CITY_NAME_HONG_KONG, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 18, LOC_CITY_NAME_AMSTERDAM, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 18, LOC_CITY_NAME_AMSTERDAM, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 21, LOC_CITY_NAME_BANDAR_BRUNEI, , , DISTRICT_HARBOR, Build City District, CONTRACT 549
29, 21, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 586, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 111.0, Build City Improvement
29, 22, LOC_CITY_NAME_KANDY, , , PROJECT_ENHANCE_DISTRICT_HOLY_SITE, Default Specialization, , , Value 70.3
29, 25, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 25, LOC_CITY_NAME_YEREVAN, , , NO BUILDS AT ALL (maybe city was nuked?), Generic Offense
29, 28, LOC_CITY_NAME_VALLETTA, , CONTRACT 589, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 71.0, Build City Improvement
29, 29, LOC_CITY_NAME_KABUL, , , UNIT_TRADER, Default Specialization, , , Value 23.1
29, 29, LOC_CITY_NAME_KABUL, , CONTRACT 590, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 71.0, Build City Improvement
30, 1, LOC_CITY_NAME_AACHEN, , CONTRACT 591, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 127.0, Build City Building
30, 2, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 453
30, 2, LOC_CITY_NAME_RA_KEDET, , CONTRACT 453, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 98.0, Build City Improvement
30, 2, LOC_CITY_NAME_RA_KEDET, , CONTRACT 479, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 355.9, Settle City Op
30, 2, LOC_CITY_NAME_RA_KEDET, , CONTRACT 551, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Build City Improvement
