Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers
9, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
9, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 26, 40, 10, 0, 0:0, 0:1, NO_TECH
9, 27, 55, 10, 20, 0:0, 0:1, NO_TECH
9, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 0, 20, 0, 0, 1:0, 2:1, NO_TECH
10, 1, 0, 0, 20, 1:0, 3:1, NO_TECH
10, 2, 30, 20, 20, 2:0, 2:1, TECH_ARCHERY
10, 3, 30, 0, 40, 2:0, 2:1, NO_TECH
10, 4, 35, 35, 0, 2:0, 3:1, TECH_ARCHERY
10, 5, 35, 0, 40, 2:0, 3:1, NO_TECH
10, 6, 0, 0, 0, 2:0, 2:1, NO_TECH
10, 7, 20, 20, 15, 2:0, 2:1, TECH_ARCHERY
10, 8, 20, 10, 0, 2:0, 1:1, NO_TECH
10, 9, 45, 0, 20, 3:0, 2:1, NO_TECH
10, 10, 30, 35, 0, 1:0, 3:1, NO_TECH
10, 11, 35, 10, 0, 3:0, 2:1, NO_TECH
10, 12, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
10, 14, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 17, 40, 0, 10, 0:0, 0:1, NO_TECH
10, 18, 60, 0, 0, 0:0, 0:1, NO_TECH
10, 19, 55, 10, 20, 0:0, 0:1, NO_TECH
10, 20, 40, 45, 30, 0:0, 0:1, NO_TECH
10, 21, 40, 10, 0, 0:0, 0:1, NO_TECH
10, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 24, 40, 10, 10, 0:0, 0:1, NO_TECH
10, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 26, 40, 10, 0, 0:0, 0:1, NO_TECH
10, 27, 55, 20, 20, 0:0, 0:1, NO_TECH
10, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 0, 20, 0, 0, 1:0, 2:1, NO_TECH
11, 1, 0, 0, 0, 1:0, 3:1, NO_TECH
11, 2, 20, 55, 20, 2:0, 2:1, TECH_ARCHERY
11, 3, 30, 20, 40, 2:0, 2:1, NO_TECH
11, 4, 35, 35, 0, 2:0, 3:1, TECH_ARCHERY
11, 5, 35, 0, 40, 3:0, 3:1, NO_TECH
11, 6, 0, 0, 0, 2:0, 2:1, NO_TECH
11, 7, 20, 20, 20, 2:0, 3:1, TECH_ARCHERY
11, 8, 20, 30, 0, 2:0, 1:1, NO_TECH
11, 9, 45, 0, 20, 4:0, 2:1, NO_TECH
11, 10, 45, 45, 0, 2:0, 3:1, NO_TECH
11, 11, 45, 20, 0, 3:0, 2:1, NO_TECH
11, 12, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 13, 55, 0, 0, 0:0, 0:1, NO_TECH
11, 14, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 16, 40, 0, 10, 0:0, 0:1, NO_TECH
11, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 18, 80, 0, 0, 0:0, 0:1, NO_TECH
11, 19, 55, 10, 20, 0:0, 0:1, NO_TECH
11, 20, 40, 45, 30, 0:0, 0:1, NO_TECH
11, 21, 40, 10, 0, 0:0, 0:1, NO_TECH
11, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
11, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 24, 40, 10, 10, 0:0, 0:1, NO_TECH
11, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 26, 40, 20, 0, 0:0, 0:1, NO_TECH
11, 27, 55, 20, 20, 0:0, 0:1, NO_TECH
11, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 0, 20, 0, 0, 1:0, 2:1, NO_TECH
12, 1, 0, 0, 0, 1:0, 3:1, NO_TECH
12, 2, 20, 55, 20, 1:0, 2:1, TECH_ARCHERY
12, 3, 30, 20, 20, 2:0, 2:1, NO_TECH
12, 4, 35, 20, 0, 2:0, 3:1, TECH_ARCHERY
12, 5, 35, 0, 40, 3:0, 3:1, NO_TECH
12, 6, 0, 0, 0, 2:0, 2:1, NO_TECH
12, 7, 35, 20, 20, 3:0, 3:1, TECH_ARCHERY
12, 8, 20, 20, 0, 2:0, 1:1, NO_TECH
12, 9, 65, 0, 40, 4:0, 2:1, NO_TECH
12, 10, 25, 45, 20, 1:0, 3:1, TECH_ARCHERY
12, 11, 30, 20, 10, 3:0, 2:1, NO_TECH
12, 12, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 13, 55, 20, 0, 0:0, 0:1, NO_TECH
12, 14, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 15, 60, 0, 0, 0:0, 0:1, NO_TECH
12, 16, 40, 0, 10, 0:0, 0:1, NO_TECH
12, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 18, 80, 0, 0, 0:0, 0:1, NO_TECH
12, 19, 55, 10, 20, 0:0, 0:1, NO_TECH
12, 20, 40, 20, 30, 0:0, 0:1, NO_TECH
12, 21, 40, 10, 0, 0:0, 0:1, NO_TECH
12, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
12, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
12, 25, 40, 10, 0, 0:0, 0:1, NO_TECH
12, 26, 40, 20, 0, 0:0, 0:1, NO_TECH
12, 27, 55, 20, 20, 0:0, 0:1, TECH_ARCHERY
12, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 29, 60, 10, 0, 0:0, 0:1, NO_TECH
13, 0, 20, 0, 0, 1:0, 2:1, NO_TECH
13, 1, 0, 0, 0, 1:0, 3:1, NO_TECH
13, 2, 20, 55, 20, 1:0, 2:1, TECH_ARCHERY
13, 3, 30, 30, 20, 2:0, 2:1, NO_TECH
13, 4, 35, 10, 0, 3:0, 3:1, TECH_ARCHERY
13, 5, 55, 0, 40, 4:0, 3:1, NO_TECH
13, 6, 0, 0, 0, 2:0, 2:1, NO_TECH
13, 7, 35, 20, 20, 1:0, 3:1, TECH_ARCHERY
13, 8, 20, 20, 0, 2:0, 2:1, NO_TECH
13, 9, 65, 0, 20, 4:0, 2:1, NO_TECH
13, 10, 25, 35, 20, 1:0, 3:1, TECH_ARCHERY
13, 11, 30, 20, 10, 1:0, 3:1, NO_TECH
13, 12, 60, 0, 20, 0:0, 0:1, NO_TECH
13, 13, 55, 45, 0, 0:0, 0:1, NO_TECH
13, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 15, 80, 0, 0, 0:0, 0:1, NO_TECH
13, 16, 40, 0, 10, 0:0, 0:1, NO_TECH
13, 17, 60, 0, 0, 0:0, 0:1, NO_TECH
13, 18, 100, 0, 0, 0:0, 0:1, NO_TECH
13, 19, 55, 10, 20, 0:0, 0:1, NO_TECH
13, 20, 40, 20, 30, 0:0, 0:1, NO_TECH
13, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 22, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
13, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
13, 25, 40, 35, 20, 0:0, 0:1, NO_TECH
13, 26, 40, 20, 0, 0:0, 0:1, NO_TECH
13, 27, 55, 20, 20, 0:0, 0:1, TECH_ARCHERY
13, 28, 60, 0, 0, 0:0, 0:1, NO_TECH
13, 29, 60, 10, 0, 0:0, 0:1, NO_TECH
14, 0, 20, 0, 0, 1:0, 2:1, NO_TECH
14, 1, 0, 0, 0, 1:0, 3:1, NO_TECH
14, 2, 20, 25, 0, 1:0, 2:1, TECH_ARCHERY
14, 3, 45, 30, 0, 3:0, 2:1, TECH_ARCHERY
14, 4, 55, 10, 10, 3:0, 3:1, TECH_ARCHERY
14, 5, 55, 0, 40, 4:0, 3:1, NO_TECH
14, 6, 0, 0, 0, 2:0, 2:1, NO_TECH
14, 7, 45, 20, 20, 2:0, 3:1, TECH_ARCHERY
14, 8, 20, 30, 0, 2:0, 2:1, TECH_ARCHERY
14, 9, 65, 0, 40, 4:0, 2:1, NO_TECH
14, 10, 25, 25, 25, 1:0, 3:1, TECH_ARCHERY
14, 11, 45, 20, 10, 1:0, 3:1, NO_TECH
14, 12, 60, 0, 20, 0:0, 0:1, NO_TECH
14, 13, 55, 45, 0, 0:0, 0:1, NO_TECH
14, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 15, 80, 0, 0, 0:0, 0:1, NO_TECH
14, 16, 40, 0, 10, 0:0, 0:1, NO_TECH
14, 17, 60, 0, 0, 0:0, 0:1, NO_TECH
14, 18, 120, 0, 0, 0:0, 0:1, NO_TECH
14, 19, 55, 10, 10, 0:0, 0:1, NO_TECH
14, 20, 40, 20, 20, 0:0, 0:1, NO_TECH
14, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 22, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
14, 23, 60, 0, 0, 0:0, 0:1, NO_TECH
14, 24, 40, 0, 15, 0:0, 0:1, NO_TECH
14, 25, 40, 35, 20, 0:0, 0:1, TECH_BRONZE_WORKING
14, 26, 40, 20, 0, 0:0, 0:1, TECH_ARCHERY
14, 27, 55, 20, 20, 0:0, 0:1, TECH_ARCHERY
14, 28, 60, 0, 0, 0:0, 0:1, NO_TECH
14, 29, 80, 10, 0, 0:0, 0:1, NO_TECH
15, 0, 20, 0, 0, 1:0, 2:1, NO_TECH
15, 1, 0, 0, 0, 1:0, 3:1, NO_TECH
15, 2, 20, 25, 20, 2:0, 1:1, TECH_ARCHERY
15, 3, 45, 10, 0, 3:0, 2:1, TECH_ARCHERY
15, 4, 55, 20, 10, 3:0, 3:1, TECH_ARCHERY
15, 5, 83, 0, 20, 4:0, 3:1, NO_TECH
15, 6, 0, 0, 0, 2:0, 2:1, NO_TECH
15, 7, 45, 45, 55, 2:0, 3:1, TECH_ARCHERY
15, 8, 20, 30, 0, 2:0, 2:1, TECH_ARCHERY
15, 9, 65, 0, 40, 4:0, 2:1, NO_TECH
15, 10, 25, 40, 25, 1:0, 3:1, TECH_ARCHERY
15, 11, 45, 20, 0, 1:0, 3:1, NO_TECH
15, 12, 80, 10, 20, 0:0, 0:1, NO_TECH
15, 13, 55, 60, 0, 0:0, 0:1, NO_TECH
15, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 15, 100, 0, 0, 0:0, 0:1, NO_TECH
15, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 18, 120, 0, 0, 0:0, 0:1, NO_TECH
15, 19, 55, 10, 20, 0:0, 0:1, NO_TECH
15, 20, 40, 20, 20, 0:0, 0:1, NO_TECH
15, 21, 40, 0, 15, 0:0, 0:1, NO_TECH
15, 22, 40, 40, 0, 0:0, 0:1, TECH_ARCHERY
