Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3
2, 13, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 14, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, 63, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
3, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 1, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 2, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 3, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 4, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 5, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 7, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 8, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 9, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 10, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 11, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 12, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 13, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 14, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, 63, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
4, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 1, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 2, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 3, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 4, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 5, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 7, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 8, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 9, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 10, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 11, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 12, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 13, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 14, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, 63, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
5, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 1, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 2, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 3, 9, 2, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 4, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 5, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 6, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 7, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 8, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 9, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 10, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 11, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 12, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 13, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 14, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, 63, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0
6, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
