Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers
9, 22, 40, 35, 20, 0:0, 0:1, NO_TECH
9, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
9, 25, 40, 0, 20, 0:0, 0:1, NO_TECH
9, 26, 40, 10, 0, 0:0, 0:1, NO_TECH
9, 27, 55, 0, 20, 0:0, 0:1, NO_TECH
9, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
10, 0, 30, 0, 0, 2:0, 2:1, NO_TECH
10, 1, 55, 10, 0, 4:0, 2:1, NO_TECH
10, 2, 45, 0, 40, 4:0, 1:1, NO_TECH
10, 3, 0, 0, 0, 1:0, 3:1, NO_TECH
10, 4, 45, 0, 40, 3:0, 2:1, NO_TECH
10, 5, 20, 0, 55, 2:0, 3:1, NO_TECH
10, 6, 25, 0, 20, 3:0, 2:1, NO_TECH
10, 7, 45, 45, 20, 2:0, 3:1, TECH_ARCHERY
10, 8, 35, 10, 35, 3:0, 2:1, NO_TECH
10, 9, 35, 0, 20, 3:0, 1:1, NO_TECH
10, 10, 30, 0, 0, 3:0, 2:1, NO_TECH
10, 11, 30, 35, 40, 2:0, 2:1, NO_TECH
10, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 13, 55, 45, 0, 0:0, 0:1, NO_TECH
10, 14, 40, 35, 40, 0:0, 0:1, NO_TECH
10, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 17, 20, 0, 10, 0:0, 0:1, NO_TECH
10, 18, 40, 10, 10, 0:0, 0:1, NO_TECH
10, 19, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 20, 40, 10, 20, 0:0, 0:1, NO_TECH
10, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 22, 40, 35, 20, 0:0, 0:1, TECH_ARCHERY
10, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
10, 25, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 26, 40, 10, 0, 0:0, 0:1, NO_TECH
10, 27, 55, 0, 20, 0:0, 0:1, NO_TECH
10, 28, 20, 0, 0, 0:0, 0:1, NO_TECH
10, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
11, 0, 40, 0, 0, 3:0, 1:1, NO_TECH
11, 1, 85, 10, 0, 5:0, 2:1, NO_TECH
11, 2, 55, 0, 40, 4:0, 1:1, NO_TECH
11, 3, 0, 0, 0, 1:0, 3:1, NO_TECH
11, 4, 45, 0, 40, 3:0, 2:1, NO_TECH
11, 5, 30, 10, 55, 2:0, 3:1, NO_TECH
11, 6, 25, 0, 20, 3:0, 2:1, NO_TECH
11, 7, 45, 45, 20, 1:0, 3:1, TECH_ARCHERY
11, 8, 35, 10, 55, 3:0, 2:1, NO_TECH
11, 9, 35, 10, 20, 3:0, 1:1, NO_TECH
11, 10, 30, 30, 0, 3:0, 2:1, TECH_ARCHERY
11, 11, 30, 35, 40, 2:0, 2:1, TECH_ARCHERY
11, 12, 40, 0, 15, 0:0, 0:1, NO_TECH
11, 13, 55, 45, 0, 0:0, 0:1, NO_TECH
11, 14, 40, 35, 40, 0:0, 0:1, NO_TECH
11, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 17, 40, 0, 10, 0:0, 0:1, NO_TECH
11, 18, 40, 10, 10, 0:0, 0:1, NO_TECH
11, 19, 60, 0, 0, 0:0, 0:1, NO_TECH
11, 20, 55, 0, 20, 0:0, 0:1, NO_TECH
11, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 22, 40, 35, 20, 0:0, 0:1, TECH_ARCHERY
11, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
11, 25, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 26, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
11, 27, 55, 0, 20, 0:0, 0:1, NO_TECH
11, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
12, 0, 40, 0, 20, 3:0, 0:0, NO_TECH
12, 1, 105, 0, 10, 6:0, 1:1, NO_TECH
12, 2, 80, 0, 40, 4:0, 2:1, NO_TECH
12, 3, 15, 10, 0, 2:0, 3:1, NO_TECH
12, 4, 45, 0, 40, 3:0, 2:1, NO_TECH
12, 5, 30, 10, 40, 2:0, 2:1, NO_TECH
12, 6, 25, 0, 20, 3:0, 2:1, NO_TECH
12, 7, 45, 45, 20, 1:0, 3:1, TECH_ARCHERY
12, 8, 35, 0, 55, 3:0, 2:1, NO_TECH
12, 9, 35, 10, 20, 3:0, 1:1, NO_TECH
12, 10, 30, 30, 0, 3:0, 2:1, TECH_ARCHERY
12, 11, 10, 35, 40, 2:0, 2:1, TECH_ARCHERY
12, 12, 40, 0, 15, 0:0, 0:1, NO_TECH
12, 13, 55, 65, 0, 0:0, 0:1, NO_TECH
12, 14, 40, 35, 40, 0:0, 0:1, NO_TECH
12, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 16, 60, 0, 0, 0:0, 0:1, NO_TECH
12, 17, 40, 0, 10, 0:0, 0:1, NO_TECH
12, 18, 40, 0, 10, 0:0, 0:1, NO_TECH
12, 19, 60, 0, 0, 0:0, 0:1, NO_TECH
12, 20, 55, 0, 20, 0:0, 0:1, NO_TECH
12, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 22, 40, 35, 20, 0:0, 0:1, TECH_ARCHERY
12, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
12, 25, 40, 25, 0, 0:0, 0:1, NO_TECH
12, 26, 40, 25, 0, 0:0, 0:1, TECH_ARCHERY
12, 27, 55, 0, 20, 0:0, 0:1, NO_TECH
12, 28, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 29, 60, 20, 10, 0:0, 0:1, NO_TECH
13, 0, 40, 0, 20, 3:0, 1:1, NO_TECH
13, 1, 105, 10, 10, 6:0, 1:1, NO_TECH
13, 2, 80, 0, 20, 2:0, 3:1, NO_TECH
13, 3, 15, 10, 0, 1:0, 3:1, NO_TECH
13, 4, 45, 25, 40, 3:0, 2:1, TECH_ARCHERY
13, 5, 20, 10, 40, 2:0, 2:1, NO_TECH
13, 6, 25, 0, 20, 3:0, 2:1, NO_TECH
13, 7, 55, 45, 20, 2:0, 3:1, TECH_ARCHERY
13, 8, 35, 0, 40, 3:0, 2:1, NO_TECH
13, 9, 35, 10, 20, 3:0, 1:1, NO_TECH
13, 10, 30, 30, 0, 3:0, 3:1, TECH_ARCHERY
13, 11, 50, 10, 40, 3:0, 1:1, TECH_ARCHERY
13, 12, 40, 0, 15, 0:0, 0:1, NO_TECH
13, 13, 55, 85, 0, 0:0, 0:1, NO_TECH
13, 14, 40, 10, 40, 0:0, 0:1, NO_TECH
13, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 16, 80, 0, 0, 0:0, 0:1, NO_TECH
13, 17, 60, 0, 10, 0:0, 0:1, NO_TECH
13, 18, 60, 0, 10, 0:0, 0:1, NO_TECH
13, 19, 80, 0, 0, 0:0, 0:1, NO_TECH
13, 20, 55, 0, 20, 0:0, 0:1, NO_TECH
13, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 22, 40, 10, 20, 0:0, 0:1, TECH_ARCHERY
13, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 25, 40, 35, 0, 0:0, 0:1, TECH_BRONZE_WORKING
13, 26, 40, 40, 0, 0:0, 0:1, TECH_ARCHERY
13, 27, 55, 0, 10, 0:0, 0:1, NO_TECH
13, 28, 40, 0, 10, 0:0, 0:1, NO_TECH
13, 29, 60, 10, 10, 0:0, 0:1, NO_TECH
14, 0, 30, 0, 20, 3:0, 1:1, NO_TECH
14, 1, 110, 35, 10, 7:0, 0:0, TECH_ARCHERY
14, 2, 70, 0, 20, 2:0, 3:1, NO_TECH
14, 3, 15, 10, 0, 1:0, 3:1, NO_TECH
14, 4, 45, 25, 0, 1:0, 3:1, TECH_ARCHERY
14, 5, 30, 10, 55, 2:0, 2:1, NO_TECH
14, 6, 25, 35, 40, 1:0, 3:1, NO_TECH
14, 7, 45, 20, 20, 2:0, 3:1, TECH_ARCHERY
14, 8, 35, 0, 10, 3:0, 2:1, NO_TECH
14, 9, 35, 10, 20, 3:0, 1:1, NO_TECH
14, 10, 50, 30, 0, 2:0, 3:1, TECH_ARCHERY
14, 11, 45, 0, 20, 4:0, 2:1, TECH_ARCHERY
14, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 13, 55, 75, 15, 0:0, 0:1, NO_TECH
14, 14, 40, 0, 40, 0:0, 0:1, NO_TECH
14, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 16, 80, 0, 0, 0:0, 0:1, NO_TECH
14, 17, 40, 0, 10, 0:0, 0:1, NO_TECH
14, 18, 60, 0, 10, 0:0, 0:1, NO_TECH
14, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
14, 20, 55, 0, 20, 0:0, 0:1, NO_TECH
14, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 22, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
14, 23, 60, 0, 0, 0:0, 0:1, NO_TECH
14, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 25, 40, 35, 0, 0:0, 0:1, TECH_ARCHERY
14, 26, 40, 40, 0, 0:0, 0:1, TECH_ARCHERY
14, 27, 55, 0, 10, 0:0, 0:1, NO_TECH
14, 28, 40, 0, 15, 0:0, 0:1, NO_TECH
14, 29, 60, 10, 10, 0:0, 0:1, NO_TECH
15, 0, 20, 0, 20, 3:0, 1:1, NO_TECH
15, 1, 110, 35, 10, 3:0, 3:1, TECH_ARCHERY
15, 2, 45, 0, 0, 2:0, 3:1, NO_TECH
15, 3, 0, 10, 0, 1:0, 3:1, NO_TECH
15, 4, 45, 25, 0, 1:0, 3:1, TECH_ARCHERY
15, 5, 30, 10, 55, 2:0, 2:1, NO_TECH
15, 6, 45, 80, 40, 1:0, 3:1, NO_TECH
15, 7, 25, 20, 0, 2:0, 3:1, TECH_ARCHERY
15, 8, 30, 0, 15, 3:0, 2:1, NO_TECH
15, 9, 35, 10, 20, 3:0, 1:1, NO_TECH
15, 10, 60, 20, 0, 2:0, 3:1, TECH_ARCHERY
15, 11, 85, 0, 30, 2:0, 3:1, TECH_ARCHERY
15, 12, 40, 0, 10, 0:0, 0:1, NO_TECH
15, 13, 55, 70, 15, 0:0, 0:1, NO_TECH
15, 14, 40, 0, 40, 0:0, 0:1, NO_TECH
15, 15, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 16, 100, 0, 0, 0:0, 0:1, NO_TECH
15, 17, 60, 0, 10, 0:0, 0:1, NO_TECH
15, 18, 60, 0, 10, 0:0, 0:1, NO_TECH
15, 19, 100, 0, 0, 0:0, 0:1, NO_TECH
15, 20, 55, 20, 20, 0:0, 0:1, NO_TECH
15, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 22, 40, 0, 20, 0:0, 0:1, TECH_ARCHERY
