Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
2, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_CARTHAGE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_GENEVA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 13, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_JAKARTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 1, 7, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_KUMASI, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
2, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_SUMERIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 5, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_ROME, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 3, 6, 0, 7, 3, 7, 12, 0, 0, 0, 0
3, CIVILIZATION_SCYTHIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_ENGLAND, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_AMERICA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 25, 0, 3, 1, 10, 0, 3, 5, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_EGYPT, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 37, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 7, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_SPAIN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 22, 0, 3, 1, 8, 0, 7, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_ARABIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_GERMANY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 5, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_RUSSIA, 1, 1, 0, 0, 1, 0, 0, 0, 12, 0, 20, 4, 3, 1, 7, 2, 7, 4, 12, 10, 0, 0, 0, 0
3, CIVILIZATION_CHINA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 20, 0, 3, 1, 7, 0, 7, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 19, 0, 2, 1, 7, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 7, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_NAN_MADOL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 21, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_MOHENJO_DARO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 2, 1, 6, 0, 2, 5, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_KABUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_BRUSSELS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_HONG_KONG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_AMSTERDAM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 6, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_TORONTO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 21, 0, 2, 1, 8, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_CARTHAGE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_GENEVA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 21, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_JAKARTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 7, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_KUMASI, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_SUMERIA, 1, 2, 0, 0, 1, 0, 0, 0, 7, 0, 26, 0, 3, 1, 5, 0, 4, 7, 7, 10, 0, 1, 0, 0
4, CIVILIZATION_ROME, 1, 1, 0, 1, 2, 0, 0, 0, 8, 0, 23, 1, 3, 3, 6, 1, 8, 3, 8, 12, 0, 0, 0, 0
4, CIVILIZATION_SCYTHIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 11, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_ENGLAND, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_AMERICA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 35, 0, 3, 3, 10, 0, 3, 5, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_EGYPT, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 43, 0, 5, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 7, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_SPAIN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 31, 0, 3, 1, 8, 0, 7, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_ARABIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 16, 0, 3, 2, 11, 0, 6, 5, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_GERMANY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 5, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_RUSSIA, 1, 1, 0, 0, 2, 0, 0, 0, 12, 0, 27, 6, 3, 1, 7, 2, 7, 4, 12, 10, 0, 0, 0, 0
4, CIVILIZATION_CHINA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 27, 0, 3, 1, 7, 0, 7, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 27, 0, 2, 1, 7, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_YEREVAN, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 1, 10, 7, 10, 0, 1, 0, 0
4, CIVILIZATION_NAN_MADOL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_MOHENJO_DARO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 2, 1, 6, 0, 2, 5, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_KABUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_BRUSSELS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_HONG_KONG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_AMSTERDAM, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 1, 9, 7, 10, 0, 1, 0, 0
4, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_TORONTO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 8, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_CARTHAGE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_GENEVA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_JAKARTA, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 1, 10, 7, 10, 0, 1, 0, 0
4, CIVILIZATION_KUMASI, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_SUMERIA, 1, 2, 1, 0, 1, 0, 0, 0, 8, 0, 31, 0, 3, 1, 5, 0, 4, 7, 8, 10, 0, 1, 0, 0
5, CIVILIZATION_ROME, 1, 1, 1, 1, 2, 0, 0, 0, 8, 0, 30, 2, 3, 3, 6, 1, 8, 3, 8, 12, 0, 0, 0, 0
5, CIVILIZATION_SCYTHIA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 5, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_ENGLAND, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_AMERICA, 1, 2, 1, 1, 1, 0, 0, 0, 8, 0, 45, 0, 3, 4, 10, 0, 7, 6, 8, 10, 0, 1, 0, 0
5, CIVILIZATION_EGYPT, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 50, 0, 5, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 7, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_SPAIN, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 40, 0, 3, 1, 8, 0, 12, 4, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_ARABIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 27, 0, 3, 2, 11, 0, 6, 5, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_GERMANY, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 5, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_RUSSIA, 1, 1, 1, 0, 2, 0, 0, 0, 12, 0, 35, 9, 3, 1, 7, 2, 7, 4, 12, 10, 0, 0, 0, 0
5, CIVILIZATION_CHINA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 35, 0, 3, 1, 7, 0, 7, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 34, 0, 2, 1, 7, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_YEREVAN, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 3, 1, 5, 0, 1, 10, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_NAN_MADOL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 38, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_MOHENJO_DARO, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 3, 7, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_KABUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_BRUSSELS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_HONG_KONG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_AMSTERDAM, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 3, 1, 5, 0, 1, 9, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_TORONTO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 38, 0, 2, 1, 8, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_CARTHAGE, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_GENEVA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 38, 0, 2, 1, 8, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_JAKARTA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 3, 1, 5, 0, 1, 10, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_KUMASI, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 3, 3, 7, 10, 0, 0, 0, 0
6, CIVILIZATION_SUMERIA, 1, 2, 1, 0, 1, 0, 0, 0, 8, 0, 36, 0, 3, 1, 5, 0, 4, 7, 8, 10, 0, 1, 0, 0
6, CIVILIZATION_ROME, 1, 1, 1, 1, 2, 0, 0, 0, 8, 0, 36, 3, 3, 3, 6, 1, 8, 3, 8, 12, 0, 0, 0, 0
