Game Turn, Player, Regional Strength, Enemy Strength, Other Strength, Current Explorers, Desired Explorers
4, 2, 30, 25, 0, 2:0, 0:0, NO_TECH
4, 3, 20, 0, 0, 1:0, 1:1, NO_TECH
4, 4, 30, 0, 0, 2:0, 0:0, NO_TECH
4, 5, 30, 0, 0, 2:0, 0:0, NO_TECH
4, 6, 30, 0, 0, 2:0, 0:0, NO_TECH
4, 7, 30, 0, 0, 2:0, 0:0, NO_TECH
4, 8, 30, 0, 0, 2:0, 0:0, NO_TECH
4, 9, 30, 0, 0, 2:0, 0:0, NO_TECH
4, 10, 30, 0, 0, 2:0, 0:0, NO_TECH
4, 11, 30, 0, 40, 2:0, 0:0, NO_TECH
4, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
4, 13, 40, 10, 0, 0:0, 0:1, NO_TECH
4, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
4, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
4, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
4, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
4, 18, 40, 0, 40, 0:0, 0:1, NO_TECH
4, 19, 40, 0, 0, 0:0, 0:1, NO_TECH
4, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
4, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
4, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
4, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
4, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
4, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
4, 26, 40, 10, 0, 0:0, 0:1, NO_TECH
4, 27, 40, 35, 20, 0:0, 0:1, NO_TECH
4, 28, 55, 0, 0, 0:0, 0:1, NO_TECH
4, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
5, 0, 30, 0, 0, 2:0, 0:0, NO_TECH
5, 1, 30, 0, 0, 2:0, 0:0, NO_TECH
5, 2, 30, 25, 0, 2:0, 0:0, NO_TECH
5, 3, 20, 0, 0, 1:0, 1:1, NO_TECH
5, 4, 30, 0, 0, 2:0, 1:1, NO_TECH
5, 5, 30, 0, 0, 2:0, 1:1, NO_TECH
5, 6, 10, 0, 0, 2:0, 0:0, NO_TECH
5, 7, 30, 0, 0, 2:0, 0:0, NO_TECH
5, 8, 30, 0, 0, 2:0, 0:0, NO_TECH
5, 9, 10, 10, 0, 2:0, 0:0, NO_TECH
5, 10, 10, 0, 0, 2:0, 1:1, NO_TECH
5, 11, 30, 0, 40, 2:0, 0:0, NO_TECH
5, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
5, 13, 40, 10, 0, 0:0, 0:1, NO_TECH
5, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
5, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
5, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
5, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
5, 18, 40, 0, 40, 0:0, 0:1, NO_TECH
5, 19, 40, 0, 0, 0:0, 0:1, NO_TECH
5, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
5, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
5, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
5, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
5, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
5, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
5, 26, 40, 10, 0, 0:0, 0:1, NO_TECH
5, 27, 40, 35, 20, 0:0, 0:1, NO_TECH
5, 28, 55, 0, 0, 0:0, 0:1, NO_TECH
5, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
6, 0, 30, 0, 0, 2:0, 1:1, NO_TECH
6, 1, 30, 0, 0, 2:0, 1:1, NO_TECH
6, 2, 30, 25, 0, 2:0, 1:1, NO_TECH
6, 3, 20, 0, 0, 1:0, 1:1, NO_TECH
6, 4, 30, 0, 0, 2:0, 1:1, NO_TECH
6, 5, 30, 0, 0, 2:0, 1:1, NO_TECH
6, 6, 10, 0, 0, 2:0, 1:1, NO_TECH
6, 7, 10, 0, 0, 2:0, 1:1, NO_TECH
6, 8, 30, 0, 0, 2:0, 0:0, NO_TECH
6, 9, 10, 10, 0, 1:0, 2:1, NO_TECH
6, 10, 10, 0, 0, 2:0, 1:1, NO_TECH
6, 11, 30, 0, 20, 2:0, 0:0, NO_TECH
6, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
6, 13, 40, 10, 0, 0:0, 0:1, NO_TECH
6, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
6, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
6, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
6, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
6, 18, 40, 0, 40, 0:0, 0:1, NO_TECH
6, 19, 40, 0, 0, 0:0, 0:1, NO_TECH
6, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
6, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
6, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
6, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
6, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
6, 25, 40, 10, 0, 0:0, 0:1, NO_TECH
6, 26, 40, 0, 0, 0:0, 0:1, NO_TECH
6, 27, 40, 35, 20, 0:0, 0:1, NO_TECH
6, 28, 55, 0, 0, 0:0, 0:1, NO_TECH
6, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
7, 0, 30, 0, 0, 2:0, 1:1, NO_TECH
7, 1, 30, 0, 0, 2:0, 1:1, NO_TECH
7, 2, 30, 25, 0, 2:0, 1:1, NO_TECH
7, 3, 20, 0, 0, 1:0, 1:1, NO_TECH
7, 4, 30, 0, 0, 2:0, 1:1, NO_TECH
7, 5, 30, 0, 0, 2:0, 1:1, NO_TECH
7, 6, 10, 0, 0, 2:0, 1:1, NO_TECH
7, 7, 10, 0, 0, 2:0, 1:1, NO_TECH
7, 8, 30, 0, 0, 2:0, 1:1, NO_TECH
7, 9, 10, 10, 0, 1:0, 2:1, NO_TECH
7, 10, 10, 0, 0, 2:0, 1:1, NO_TECH
7, 11, 10, 0, 0, 2:0, 1:1, NO_TECH
7, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
7, 13, 40, 10, 0, 0:0, 0:1, NO_TECH
7, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
7, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
7, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
7, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
7, 18, 40, 0, 40, 0:0, 0:1, NO_TECH
7, 19, 40, 0, 0, 0:0, 0:1, NO_TECH
7, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
7, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
7, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
7, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
7, 24, 20, 0, 0, 0:0, 0:1, NO_TECH
7, 25, 40, 10, 0, 0:0, 0:1, NO_TECH
7, 26, 40, 0, 0, 0:0, 0:1, NO_TECH
7, 27, 40, 35, 20, 0:0, 0:1, NO_TECH
7, 28, 55, 0, 0, 0:0, 0:1, NO_TECH
7, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
8, 0, 30, 0, 0, 2:0, 1:1, NO_TECH
8, 1, 30, 0, 0, 2:0, 1:1, NO_TECH
8, 2, 30, 25, 0, 2:0, 1:1, NO_TECH
8, 3, 20, 0, 0, 1:0, 1:1, NO_TECH
8, 4, 10, 0, 0, 2:0, 1:1, NO_TECH
8, 5, 30, 45, 0, 1:0, 2:1, NO_TECH
8, 6, 10, 0, 0, 2:0, 1:1, NO_TECH
8, 7, 10, 0, 0, 2:0, 1:1, NO_TECH
8, 8, 30, 0, 0, 2:0, 1:1, NO_TECH
8, 9, 10, 0, 0, 1:0, 1:1, NO_TECH
8, 10, 10, 0, 20, 2:0, 1:1, NO_TECH
8, 11, 10, 0, 0, 2:0, 1:1, NO_TECH
8, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
8, 13, 40, 10, 20, 0:0, 0:1, NO_TECH
8, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
8, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
8, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
8, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
8, 18, 40, 0, 40, 0:0, 0:1, NO_TECH
8, 19, 40, 0, 10, 0:0, 0:1, NO_TECH
8, 20, 40, 0, 0, 0:0, 0:1, NO_TECH
8, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
8, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
8, 23, 20, 0, 20, 0:0, 0:1, NO_TECH
8, 24, 40, 0, 0, 0:0, 0:1, NO_TECH
8, 25, 40, 10, 0, 0:0, 0:1, NO_TECH
8, 26, 20, 0, 0, 0:0, 0:1, NO_TECH
8, 27, 40, 35, 20, 0:0, 0:1, NO_TECH
8, 28, 55, 0, 0, 0:0, 0:1, NO_TECH
8, 29, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 0, 20, 0, 0, 2:0, 1:1, NO_TECH
9, 1, 30, 0, 0, 2:0, 1:1, NO_TECH
9, 2, 30, 25, 20, 1:0, 2:1, NO_TECH
9, 3, 20, 0, 0, 1:0, 1:1, NO_TECH
9, 4, 10, 0, 0, 2:0, 2:1, NO_TECH
9, 5, 20, 35, 0, 1:0, 2:1, NO_TECH
9, 6, 10, 25, 0, 2:0, 1:1, NO_TECH
9, 7, 10, 10, 20, 2:0, 1:1, NO_TECH
9, 8, 30, 0, 20, 2:0, 1:1, NO_TECH
9, 9, 0, 0, 0, 1:0, 1:1, NO_TECH
9, 10, 10, 0, 20, 2:0, 1:1, NO_TECH
9, 11, 10, 0, 0, 2:0, 1:1, NO_TECH
9, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 13, 40, 10, 20, 0:0, 0:1, NO_TECH
9, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
9, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
9, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
9, 18, 40, 0, 40, 0:0, 0:1, NO_TECH
9, 19, 20, 0, 10, 0:0, 0:1, NO_TECH
9, 20, 40, 0, 20, 0:0, 0:1, NO_TECH
9, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
9, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
9, 23, 20, 0, 20, 0:0, 0:1, NO_TECH
9, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
9, 25, 40, 10, 20, 0:0, 0:1, NO_TECH
9, 26, 20, 0, 10, 0:0, 0:1, NO_TECH
9, 27, 40, 25, 20, 0:0, 0:1, NO_TECH
9, 28, 55, 0, 0, 0:0, 0:1, NO_TECH
9, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
10, 0, 20, 0, 0, 2:0, 1:1, NO_TECH
10, 1, 30, 10, 0, 2:0, 1:1, NO_TECH
10, 2, 30, 25, 20, 1:0, 2:1, NO_TECH
10, 3, 20, 0, 0, 1:0, 1:1, NO_TECH
10, 4, 10, 0, 0, 2:0, 2:1, NO_TECH
10, 5, 20, 35, 0, 1:0, 2:1, NO_TECH
10, 6, 0, 25, 0, 2:0, 1:1, NO_TECH
10, 7, 10, 10, 40, 2:0, 2:1, NO_TECH
10, 8, 0, 0, 20, 2:0, 1:1, NO_TECH
10, 9, 0, 0, 0, 1:0, 1:1, TECH_ARCHERY
10, 10, 0, 0, 0, 2:0, 1:1, NO_TECH
10, 11, 10, 0, 0, 2:0, 1:1, NO_TECH
10, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 13, 40, 10, 20, 0:0, 0:1, NO_TECH
10, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 17, 40, 10, 0, 0:0, 0:1, NO_TECH
10, 18, 40, 0, 40, 0:0, 0:1, NO_TECH
10, 19, 40, 0, 0, 0:0, 0:1, NO_TECH
10, 20, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
10, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
10, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 24, 20, 0, 10, 0:0, 0:1, NO_TECH
10, 25, 40, 0, 20, 0:0, 0:1, NO_TECH
10, 26, 20, 0, 10, 0:0, 0:1, NO_TECH
10, 27, 40, 25, 20, 0:0, 0:1, NO_TECH
10, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
10, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
11, 0, 30, 10, 0, 2:0, 1:1, NO_TECH
11, 1, 30, 10, 0, 2:0, 1:1, NO_TECH
11, 2, 30, 25, 20, 2:0, 1:1, NO_TECH
11, 3, 20, 0, 0, 1:0, 1:1, NO_TECH
11, 4, 20, 0, 0, 2:0, 2:1, NO_TECH
11, 5, 20, 35, 0, 1:0, 2:1, NO_TECH
11, 6, 0, 25, 0, 2:0, 1:1, NO_TECH
11, 7, 10, 10, 40, 2:0, 3:1, NO_TECH
11, 8, 0, 0, 20, 2:0, 1:1, NO_TECH
11, 9, 0, 0, 0, 1:0, 1:1, TECH_ARCHERY
11, 10, 0, 0, 20, 2:0, 1:1, NO_TECH
11, 11, 10, 0, 0, 2:0, 1:1, NO_TECH
11, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 13, 40, 10, 20, 0:0, 0:1, NO_TECH
11, 14, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 17, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 18, 40, 25, 40, 0:0, 0:1, NO_TECH
11, 19, 40, 0, 0, 0:0, 0:1, NO_TECH
11, 20, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
11, 22, 40, 10, 0, 0:0, 0:1, NO_TECH
11, 23, 20, 0, 20, 0:0, 0:1, NO_TECH
11, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
11, 25, 40, 0, 20, 0:0, 0:1, NO_TECH
11, 26, 20, 0, 10, 0:0, 0:1, NO_TECH
11, 27, 40, 25, 20, 0:0, 0:1, NO_TECH
11, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
11, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
12, 0, 20, 10, 0, 2:0, 1:1, NO_TECH
12, 1, 30, 10, 0, 2:0, 1:1, NO_TECH
12, 2, 30, 25, 20, 2:0, 1:1, NO_TECH
12, 3, 0, 0, 0, 1:0, 1:1, NO_TECH
12, 4, 20, 0, 10, 2:0, 2:1, NO_TECH
12, 5, 20, 35, 0, 1:0, 3:1, NO_TECH
12, 6, 0, 25, 0, 2:0, 1:1, NO_TECH
12, 7, 30, 0, 40, 2:0, 3:1, NO_TECH
12, 8, 0, 0, 0, 2:0, 1:1, NO_TECH
12, 9, 0, 0, 0, 1:0, 1:1, TECH_ARCHERY
12, 10, 0, 0, 20, 2:0, 2:1, NO_TECH
12, 11, 0, 0, 0, 2:0, 1:1, NO_TECH
12, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 13, 40, 10, 20, 0:0, 0:1, NO_TECH
12, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
12, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 17, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 18, 40, 25, 40, 0:0, 0:1, NO_TECH
12, 19, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 20, 40, 10, 10, 0:0, 0:1, NO_TECH
12, 21, 40, 25, 0, 0:0, 0:1, NO_TECH
12, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
12, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 24, 20, 0, 10, 0:0, 0:1, NO_TECH
12, 25, 40, 0, 20, 0:0, 0:1, NO_TECH
12, 26, 20, 0, 10, 0:0, 0:1, NO_TECH
12, 27, 40, 25, 20, 0:0, 0:1, NO_TECH
12, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
12, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
13, 0, 20, 10, 0, 2:0, 1:1, NO_TECH
13, 1, 30, 10, 0, 2:0, 2:1, NO_TECH
13, 2, 30, 0, 20, 2:0, 2:1, NO_TECH
13, 3, 0, 0, 20, 1:0, 1:1, NO_TECH
13, 4, 20, 0, 10, 2:0, 2:1, NO_TECH
13, 5, 50, 10, 0, 1:0, 3:1, NO_TECH
13, 6, 0, 0, 0, 2:0, 2:1, NO_TECH
13, 7, 20, 0, 40, 2:0, 3:1, NO_TECH
13, 8, 0, 0, 0, 2:0, 1:1, NO_TECH
13, 9, 10, 0, 0, 1:0, 1:1, TECH_ARCHERY
13, 10, 0, 0, 20, 2:0, 2:1, NO_TECH
13, 11, 0, 0, 0, 2:0, 1:1, NO_TECH
13, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 13, 40, 10, 20, 0:0, 0:1, NO_TECH
13, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
13, 15, 40, 0, 20, 0:0, 0:1, NO_TECH
13, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 17, 40, 0, 20, 0:0, 0:1, NO_TECH
13, 18, 40, 25, 40, 0:0, 0:1, NO_TECH
13, 19, 40, 10, 0, 0:0, 0:1, NO_TECH
13, 20, 20, 0, 10, 0:0, 0:1, NO_TECH
13, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 22, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
13, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
13, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
13, 26, 20, 0, 10, 0:0, 0:1, NO_TECH
13, 27, 40, 0, 20, 0:0, 0:1, NO_TECH
13, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
13, 29, 40, 10, 0, 0:0, 0:1, NO_TECH
14, 0, 20, 10, 0, 2:0, 2:1, NO_TECH
14, 1, 30, 35, 0, 2:0, 2:1, NO_TECH
14, 2, 30, 0, 20, 2:0, 2:1, NO_TECH
14, 3, 0, 0, 20, 1:0, 1:1, NO_TECH
14, 4, 20, 0, 10, 2:0, 2:1, NO_TECH
14, 5, 50, 30, 0, 1:0, 3:1, NO_TECH
14, 6, 15, 0, 0, 1:0, 3:1, NO_TECH
14, 7, 30, 0, 40, 2:0, 3:1, NO_TECH
14, 8, 0, 0, 20, 2:0, 2:1, NO_TECH
14, 9, 0, 0, 0, 1:0, 2:1, TECH_ARCHERY
14, 10, 0, 0, 0, 2:0, 2:1, NO_TECH
14, 11, 0, 0, 20, 2:0, 1:1, TECH_ARCHERY
14, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 13, 40, 0, 20, 0:0, 0:1, NO_TECH
14, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
14, 15, 40, 10, 30, 0:0, 0:1, NO_TECH
14, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 17, 40, 0, 20, 0:0, 0:1, NO_TECH
14, 18, 40, 25, 40, 0:0, 0:1, NO_TECH
14, 19, 40, 10, 20, 0:0, 0:1, NO_TECH
14, 20, 20, 0, 10, 0:0, 0:1, NO_TECH
14, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 22, 40, 0, 20, 0:0, 0:1, NO_TECH
14, 23, 40, 0, 20, 0:0, 0:1, NO_TECH
14, 24, 40, 0, 10, 0:0, 0:1, NO_TECH
14, 25, 40, 0, 0, 0:0, 0:1, NO_TECH
14, 26, 20, 0, 10, 0:0, 0:1, NO_TECH
14, 27, 40, 0, 20, 0:0, 0:1, NO_TECH
14, 28, 55, 0, 10, 0:0, 0:1, NO_TECH
14, 29, 40, 10, 10, 0:0, 0:1, NO_TECH
15, 0, 30, 10, 0, 3:0, 1:1, NO_TECH
15, 1, 30, 25, 0, 1:0, 3:1, NO_TECH
15, 2, 30, 0, 20, 2:0, 2:1, NO_TECH
15, 3, 0, 25, 20, 1:0, 2:1, NO_TECH
15, 4, 20, 0, 0, 2:0, 2:1, NO_TECH
15, 5, 50, 30, 0, 1:0, 3:1, NO_TECH
15, 6, 15, 0, 0, 1:0, 3:1, NO_TECH
15, 7, 30, 20, 20, 2:0, 3:1, TECH_ARCHERY
15, 8, 10, 0, 10, 2:0, 2:1, NO_TECH
15, 9, 0, 0, 0, 1:0, 2:1, TECH_ARCHERY
15, 10, 0, 0, 0, 2:0, 2:1, NO_TECH
15, 11, 10, 0, 20, 1:0, 2:1, TECH_ARCHERY
15, 12, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 13, 40, 0, 20, 0:0, 0:1, NO_TECH
15, 14, 40, 10, 0, 0:0, 0:1, NO_TECH
15, 15, 40, 10, 30, 0:0, 0:1, NO_TECH
15, 16, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 17, 40, 10, 20, 0:0, 0:1, NO_TECH
15, 18, 40, 25, 0, 0:0, 0:1, NO_TECH
15, 19, 40, 10, 20, 0:0, 0:1, NO_TECH
15, 20, 20, 0, 0, 0:0, 0:1, NO_TECH
15, 21, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 22, 40, 0, 20, 0:0, 0:1, NO_TECH
15, 23, 40, 0, 0, 0:0, 0:1, NO_TECH
15, 24, 20, 0, 10, 0:0, 0:1, NO_TECH
15, 25, 40, 10, 10, 0:0, 0:1, NO_TECH
15, 26, 20, 0, 20, 0:0, 0:1, NO_TECH
