Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
1, 0, LOC_CITY_NAME_NIDAROS, 5.82, -3.14, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_RIO_DE_JANEIRO, 0.11, -1.87, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_RIO_DE_JANEIRO, , , UNIT_SCOUT, Default Specialization, , , Value 50.1
1, 2, LOC_CITY_NAME_MBANZA_KONGO, 4.63, 1.05, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 2, LOC_CITY_NAME_MBANZA_KONGO, , , UNIT_SCOUT, Default Specialization, , , Value 62.7
1, 3, LOC_CITY_NAME_SPARTA, -2.03, 3.23, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 3, LOC_CITY_NAME_SPARTA, , , BUILDING_MONUMENT, Default Specialization, , , Value 60.5
1, 4, LOC_CITY_NAME_MADRID, -2.98, -0.59, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 4, LOC_CITY_NAME_MADRID, , , UNIT_SCOUT, Default Specialization, , , Value 56.1
1, 5, LOC_CITY_NAME_URUK, -2.50, 0.32, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 5, LOC_CITY_NAME_URUK, , , UNIT_SCOUT, Default Specialization, , , Value 56.1
1, 6, LOC_CITY_NAME_DELHI, -0.84, -1.87, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 6, LOC_CITY_NAME_DELHI, , , UNIT_SCOUT, Default Specialization, , , Value 50.1
1, 7, LOC_CITY_NAME_ROME, -3.93, 1.96, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 7, LOC_CITY_NAME_ROME, , , UNIT_SCOUT, Default Specialization, , , Value 50.1
1, 8, LOC_CITY_NAME_WASHINGTON, 2.96, -3.32, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 8, LOC_CITY_NAME_WASHINGTON, , , UNIT_SCOUT, Default Specialization, , , Value 46.6
1, 9, LOC_CITY_NAME_ST_PETERSBURG, 0.82, -3.51, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 9, LOC_CITY_NAME_ST_PETERSBURG, , , UNIT_SCOUT, Default Specialization, , , Value 50.1
1, 10, LOC_CITY_NAME_XIAN, -0.36, 0.32, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.0, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 10, LOC_CITY_NAME_XIAN, , , UNIT_SCOUT, Default Specialization, , , Value 56.1
1, 11, LOC_CITY_NAME_POKROVKA, 3.68, -1.68, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 11, LOC_CITY_NAME_POKROVKA, , , UNIT_SCOUT, Default Specialization, , , Value 46.6
1, 12, LOC_CITY_NAME_VILNIUS, -4.41, -3.51, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 12, LOC_CITY_NAME_VILNIUS, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.1
1, 13, LOC_CITY_NAME_ZANZIBAR, 2.02, -2.23, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 13, LOC_CITY_NAME_ZANZIBAR, , , BUILDING_MONUMENT, Default Specialization, , , Value 46.6
1, 14, LOC_CITY_NAME_HATTUSA, -3.45, -2.05, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 14, LOC_CITY_NAME_HATTUSA, , , BUILDING_MONUMENT, Default Specialization, , , Value 46.6
1, 15, LOC_CITY_NAME_JERUSALEM, 0.59, -3.51, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 15, LOC_CITY_NAME_JERUSALEM, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.1
1, 16, LOC_CITY_NAME_YEREVAN, -3.69, -3.87, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 16, LOC_CITY_NAME_YEREVAN, , , BUILDING_MONUMENT, Default Specialization, , , Value 40.2
1, 17, LOC_CITY_NAME_HONG_KONG, -2.74, -0.22, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 17, LOC_CITY_NAME_HONG_KONG, , , BUILDING_MONUMENT, Default Specialization, , , Value 40.2
1, 18, LOC_CITY_NAME_BANDAR_BRUNEI, 1.30, -2.96, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 18, LOC_CITY_NAME_BANDAR_BRUNEI, , , BUILDING_MONUMENT, Default Specialization, , , Value 40.2
1, 19, LOC_CITY_NAME_BUENOS_AIRES, -3.93, 1.59, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 19, LOC_CITY_NAME_BUENOS_AIRES, , , BUILDING_MONUMENT, Default Specialization, , , Value 46.6
1, 20, LOC_CITY_NAME_SEOUL, -5.59, -2.78, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 20, LOC_CITY_NAME_SEOUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 46.6
1, 21, LOC_CITY_NAME_VALLETTA, 0.59, 2.32, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.1, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 21, LOC_CITY_NAME_VALLETTA, , , BUILDING_MONUMENT, Default Specialization, , , Value 40.2
1, 22, LOC_CITY_NAME_KANDY, -6.55, 0.87, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 22, LOC_CITY_NAME_KANDY, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.1
1, 23, LOC_CITY_NAME_NAN_MADOL, -1.55, -3.32, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 23, LOC_CITY_NAME_NAN_MADOL, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.1
1, 24, LOC_CITY_NAME_KABUL, -3.69, -2.41, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 24, LOC_CITY_NAME_KABUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.1
1, 25, LOC_CITY_NAME_GENEVA, 0.82, -4.42, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 25, LOC_CITY_NAME_GENEVA, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.1
1, 26, LOC_CITY_NAME_BRUSSELS, 3.92, -2.96, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 26, LOC_CITY_NAME_BRUSSELS, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.1
1, 27, LOC_CITY_NAME_AMSTERDAM, 3.44, -1.14, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 27, LOC_CITY_NAME_AMSTERDAM, , , BUILDING_MONUMENT, Default Specialization, , , Value 46.6
1, 28, LOC_CITY_NAME_LA_VENTA, -2.98, -1.14, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 28, LOC_CITY_NAME_LA_VENTA, , , UNIT_SLINGER, Default Specialization, , , Value 11.5
1, 29, LOC_CITY_NAME_STOCKHOLM, 0.35, -0.04, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: -0.1, , 
1, 29, LOC_CITY_NAME_STOCKHOLM, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.1
6, 7, LOC_CITY_NAME_ROME, , , UNIT_BUILDER, Build City Improvement, CONTRACT 55
6, 9, LOC_CITY_NAME_ST_PETERSBURG, , , UNIT_BUILDER, Build City Improvement, CONTRACT 153
7, 8, LOC_CITY_NAME_WASHINGTON, , , UNIT_BUILDER, Build City Improvement, CONTRACT 62
7, 11, LOC_CITY_NAME_POKROVKA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 155
8, 3, LOC_CITY_NAME_SPARTA, , CONTRACT 174, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 45.0, Build Trigger Unit
9, 2, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 185, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 86.0, Build City Building
9, 3, LOC_CITY_NAME_SPARTA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 26
9, 4, LOC_CITY_NAME_MADRID, , CONTRACT 187, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 66.0, Build City Building
9, 5, LOC_CITY_NAME_URUK, , CONTRACT 188, SUBMITTED, UNIT_SUMERIAN_WAR_CART, NO_BUILDING, NO_DISTRICT, VALUE 120.0, Build City Building
9, 6, LOC_CITY_NAME_DELHI, , CONTRACT 189, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 65.0, Build City Building
9, 8, LOC_CITY_NAME_WASHINGTON, , CONTRACT 191, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 100.0, Build City Building
9, 9, LOC_CITY_NAME_ST_PETERSBURG, , CONTRACT 194, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 59.0, Build City Building
9, 28, LOC_CITY_NAME_LA_VENTA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 140
9, 28, LOC_CITY_NAME_LA_VENTA, , CONTRACT 213, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 95.0, Build City Building
10, 4, LOC_CITY_NAME_MADRID, , CONTRACT 36, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 111.0, Build City Improvement
10, 4, LOC_CITY_NAME_MADRID, , , BUILDING_MONUMENT, Build City Building, CONTRACT 187
10, 16, LOC_CITY_NAME_YEREVAN, , CONTRACT 215, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 68.0, Build City Building
10, 18, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 217, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 68.0, Build City Building
10, 25, LOC_CITY_NAME_GENEVA, , CONTRACT 218, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 63.0, Build City Building
10, 27, LOC_CITY_NAME_AMSTERDAM, , CONTRACT 219, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 82.0, Build City Building
11, 7, LOC_CITY_NAME_ROME, , , UNIT_BUILDER, Build Trigger Unit, CONTRACT 56
12, 2, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 221, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 64.0, Build Trigger Unit
12, 3, LOC_CITY_NAME_SPARTA, , CONTRACT 225, SUBMITTED, UNIT_SCOUT, NO_BUILDING, NO_DISTRICT, VALUE 87.0, Build Trigger Unit
12, 4, LOC_CITY_NAME_MADRID, , CONTRACT 229, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 39.0, Build Trigger Unit
12, 5, LOC_CITY_NAME_URUK, , CONTRACT 149, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 284.0, Build City Improvement
12, 5, LOC_CITY_NAME_URUK, , , UNIT_SUMERIAN_WAR_CART, Build City Building, CONTRACT 188
12, 5, LOC_CITY_NAME_URUK, , CONTRACT 231, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 182.0, Build City Improvement
12, 5, LOC_CITY_NAME_URUK, , CONTRACT 232, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 63.0, Build Trigger Unit
12, 6, LOC_CITY_NAME_DELHI, , CONTRACT 233, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 70.0, Build Trigger Unit
12, 7, LOC_CITY_NAME_ROME, , CONTRACT 235, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 40.0, Build Trigger Unit
12, 8, LOC_CITY_NAME_WASHINGTON, , CONTRACT 237, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 77.0, Build Trigger Unit
12, 9, LOC_CITY_NAME_ST_PETERSBURG, , CONTRACT 238, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 58.0, Build Trigger Unit
12, 10, LOC_CITY_NAME_XIAN, , CONTRACT 70, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 174.0, Build City Improvement
12, 10, LOC_CITY_NAME_XIAN, , , UNIT_BUILDER, Build City Improvement, CONTRACT 154
12, 10, LOC_CITY_NAME_XIAN, , CONTRACT 240, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 144.0, Build Trigger Unit
12, 11, LOC_CITY_NAME_POKROVKA, , CONTRACT 244, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 78.0, Build Trigger Unit
12, 12, LOC_CITY_NAME_VILNIUS, , CONTRACT 245, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 162.0, Build City Improvement
12, 13, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 248, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 111.0, Build City Improvement
12, 15, LOC_CITY_NAME_JERUSALEM, , CONTRACT 250, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 162.0, Build City Improvement
12, 16, LOC_CITY_NAME_YEREVAN, , CONTRACT 254, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 137.0, Build City Improvement
12, 17, LOC_CITY_NAME_HONG_KONG, , CONTRACT 256, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 112.0, Build City Improvement
12, 18, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 259, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 174.0, Build City Improvement
12, 19, LOC_CITY_NAME_BUENOS_AIRES, , CONTRACT 263, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 111.0, Build City Improvement
12, 21, LOC_CITY_NAME_VALLETTA, , CONTRACT 266, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 111.0, Build City Improvement
12, 22, LOC_CITY_NAME_KANDY, , CONTRACT 269, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Build City Improvement
12, 23, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 271, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 176.0, Build City Improvement
12, 24, LOC_CITY_NAME_KABUL, , CONTRACT 273, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
12, 26, LOC_CITY_NAME_BRUSSELS, , CONTRACT 277, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 162.0, Build City Improvement
12, 27, LOC_CITY_NAME_AMSTERDAM, , CONTRACT 279, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 139.0, Build City Improvement
12, 29, LOC_CITY_NAME_STOCKHOLM, , CONTRACT 283, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
13, 1, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 145, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 146.0, Build City Improvement
13, 1, LOC_CITY_NAME_RIO_DE_JANEIRO, , , BUILDING_MONUMENT, Default Specialization, , , Value 64.3
13, 2, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 22, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 111.0, Build City Improvement
13, 2, LOC_CITY_NAME_MBANZA_KONGO, , , BUILDING_GRANARY, Build City Building, CONTRACT 185
13, 5, LOC_CITY_NAME_URUK, , CONTRACT 289, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 243.0, Build City Improvement
13, 6, LOC_CITY_NAME_DELHI, , CONTRACT 164, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 122.0, Build City Improvement
13, 6, LOC_CITY_NAME_DELHI, , , UNIT_SLINGER, Build Trigger Unit, CONTRACT 233
13, 10, LOC_CITY_NAME_XIAN, , CONTRACT 292, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 277.0, Build City District
13, 25, LOC_CITY_NAME_GENEVA, , CONTRACT 294, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
14, 1, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 295, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 463.0, Settle City Op
14, 2, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 297, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 536.0, Settle City Op
14, 6, LOC_CITY_NAME_DELHI, , CONTRACT 306, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 510.0, Settle City Op
14, 7, LOC_CITY_NAME_ROME, , CONTRACT 308, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 616.0, Settle City Op
14, 8, LOC_CITY_NAME_WASHINGTON, , CONTRACT 62, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
14, 8, LOC_CITY_NAME_WASHINGTON, , , BUILDING_GRANARY, Build City Building, CONTRACT 191
14, 8, LOC_CITY_NAME_WASHINGTON, , CONTRACT 309, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 532.0, Settle City Op
14, 9, LOC_CITY_NAME_ST_PETERSBURG, , CONTRACT 153, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 149.0, Build City Improvement
14, 9, LOC_CITY_NAME_ST_PETERSBURG, , , BUILDING_MONUMENT, Build City Building, CONTRACT 194
14, 11, LOC_CITY_NAME_POKROVKA, , CONTRACT 314, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 480.0, Settle City Op
15, 3, LOC_CITY_NAME_SPARTA, , CONTRACT 26, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 170.0, Build City Improvement
15, 3, LOC_CITY_NAME_SPARTA, , , UNIT_SCOUT, Build Trigger Unit, CONTRACT 225
15, 7, LOC_CITY_NAME_ROME, , CONTRACT 56, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 59.0, Build Trigger Unit
15, 7, LOC_CITY_NAME_ROME, , , UNIT_SETTLER, Settle City Op, CONTRACT 308
15, 8, LOC_CITY_NAME_WASHINGTON, , CONTRACT 331, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 203.0, Build City District
15, 11, PURCHASE, , , UNIT_SLINGER, Build Trigger Unit, CONTRACT 244
16, 2, PURCHASE, , , UNIT_SLINGER, Build Trigger Unit, CONTRACT 221
16, 2, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 339, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 134.0, Build City Improvement
16, 4, LOC_CITY_NAME_MADRID, , CONTRACT 342, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 454.0, Settle City Op
16, 6, LOC_CITY_NAME_DELHI, , CONTRACT 345, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 65.0, Build City Building
16, 10, LOC_CITY_NAME_XIAN, , CONTRACT 154, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 153.0, Build City Improvement
16, 10, LOC_CITY_NAME_XIAN, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 292
16, 11, LOC_CITY_NAME_POKROVKA, , CONTRACT 155, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 172.0, Build City Improvement
16, 11, LOC_CITY_NAME_POKROVKA, , , UNIT_SETTLER, Settle City Op, CONTRACT 314
16, 12, LOC_CITY_NAME_VILNIUS, , CONTRACT 350, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 41.0, Build City Building
16, 14, LOC_CITY_NAME_HATTUSA, , CONTRACT 353, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 51.0, Build City Building
16, 23, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 360, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 84.0, Build City Building
16, 28, LOC_CITY_NAME_LA_VENTA, , CONTRACT 363, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 147.0, Build City Building
17, 3, LOC_CITY_NAME_SPARTA, , CONTRACT 365, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 159.0, Build City Improvement
17, 7, PURCHASE, , , UNIT_SLINGER, Build Trigger Unit, CONTRACT 235
17, 7, LOC_CITY_NAME_ROME, , CONTRACT 370, SUBMITTED, UNIT_TRADER, NO_BUILDING, NO_DISTRICT, VALUE 62.0, Build Trigger Unit
17, 11, LOC_CITY_NAME_POKROVKA, , CONTRACT 371, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 224.0, Build City Improvement
17, 16, LOC_CITY_NAME_YEREVAN, , CONTRACT 372, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 115.0, Build City Building
17, 18, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 373, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 115.0, Build City Building
17, 19, LOC_CITY_NAME_BUENOS_AIRES, , , UNIT_BUILDER, Build City Improvement, CONTRACT 263
17, 25, LOC_CITY_NAME_GENEVA, , CONTRACT 374, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 81.0, Build City Building
17, 27, LOC_CITY_NAME_AMSTERDAM, , CONTRACT 375, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 85.0, Build City Building
18, 3, LOC_CITY_NAME_SPARTA, , CONTRACT 377, SUBMITTED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 57.0, Build Trigger Unit
18, 4, LOC_CITY_NAME_MADRID, , CONTRACT 187, COMPLETED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 97.8, Build City Building
18, 4, LOC_CITY_NAME_MADRID, , , UNIT_SETTLER, Settle City Op, CONTRACT 342
18, 6, LOC_CITY_NAME_DELHI, , CONTRACT 233, COMPLETED, UNIT_SLINGER, NO_BUILDING, NO_DISTRICT, VALUE 70.0, Build Trigger Unit
18, 6, LOC_CITY_NAME_DELHI, , , UNIT_SETTLER, Settle City Op, CONTRACT 306
18, 7, LOC_CITY_NAME_ROME, Canceling current build, OLD VALUE 616.0
18, 7, LOC_CITY_NAME_ROME, , CONTRACT 308, FAILED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 616.0, Settle City Op
18, 7, LOC_CITY_NAME_ROME, , CONTRACT 370, ACCEPTED, UNIT_TRADER, NO_BUILDING, NO_DISTRICT, VALUE 62.0, Build Trigger Unit
