Game Turn, Attacking Civ, DefendingCiv, AttackerObjType, DefenderObjType, Attacker Type, Defender Type, AttackerID, DefenderID, AttackerStr, DefenderStr, AttackerStrMod, DefenderStrMod, AttackerDmg, DefenderDmg
4, 21, 63, 1:1, 131073:851980, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 6, 30, 21
31, 5, 63, 1:1, 458756:4915262, UNIT_SLINGER, UNIT_SCOUT, 15, 10, 5, -5, 0, 52
31, 11, 63, 1:1, 262146:7340038, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 6, 3, 0, 23
31, 16, 63, 1:1, 131073:3145735, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, -6, 22, 37
31, 17, 63, 1:1, 131073:65536, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 10, -1, 22, 36
31, 63, 1, 1:1, 6160423:327683, UNIT_BARBARIAN_HORSE_ARCHER, UNIT_WARRIOR, 15, 20, 0, 6, 0, 20
31, 63, 1, 1:1, 5767211:327683, UNIT_BARBARIAN_HORSEMAN, UNIT_WARRIOR, 20, 20, 0, 4, 37, 25
31, 63, 1, 1:1, 5046336:327683, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 1, 0, 25
31, 63, 19, 1:1, 6815818:196610, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -9, 4, 57, 16
31, 63, 17, 1:1, 7274518:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 3, 36, 30
31, 63, 11, 1:1, 7340038:262146, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -2, 1, 17, 54
32, 10, 63, 1:1, 327682:3473455, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 5, -8, 0, 41
32, 16, 63, 1:1, 131073:3145735, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 3, -7, 21, 36
32, 63, 2, 1:1, 2162717:327683, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -9, 3, 30, 32
32, 63, 1, 1:1, 6160423:327683, UNIT_BARBARIAN_HORSE_ARCHER, UNIT_WARRIOR, 15, 20, 0, 0, 0, 22
32, 63, 20, 1:1, 7405644:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 3, 0, 25
33, 2, 63, 1:1, 327683:5505093, UNIT_SLINGER, UNIT_SCOUT, 15, 10, -3, -2, 0, 32
33, 4, 63, 1:1, 131073:7798863, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 2, 0, 29, 31
33, 19, 63, 1:1, 327683:6488100, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -4, -8, 29, 28
33, 20, 63, 1:1, 196610:4390969, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 0, 19, 44
33, 20, 63, 1:1, 131073:7405644, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -2, 6, 19, 34
33, 29, 63, 1:1, 327683:6553672, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 5, -5, 12, 62
33, 63, 1, 1:1, 6160423:327683, UNIT_BARBARIAN_HORSE_ARCHER, UNIT_WARRIOR, 15, 20, 0, -2, 0, 22
33, 63, 20, 1:1, 7405644:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, -3, -1, 0, 24
33, 63, 2, 1:1, 5505093:327683, UNIT_SCOUT, UNIT_SLINGER, 10, 5, -8, 0, 28, 23
33, 63, 4, 1:1, 7798863:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -3, 2, 31, 22
33, 63, 9, 1:1, 1638424:196608, UNIT_SPEARMAN, UNIT_SCOUT, 25, 10, 0, 2, 18, 46
34, 8, 63, 1:1, 458757:1835034, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, -9, 0, 77
34, 63, 4, 1:1, 8388690:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -3, 26, 33
34, 63, 4, 1:1, 7798863:327683, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -6, 5, 22, 41
34, 63, 19, 1:1, 6488100:327683, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -9, -7, 26, 23
35, 8, 63, 1:1, 131073:8388690, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -3, 24, 28
35, 13, 63, 1:1, 196610:7208983, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 3, 21, 38
35, 21, 63, 1:1, 262144:7602249, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 10, 6, 32, 33
35, 23, 63, 1:1, 196610:6094896, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 0, 23, 40
35, 63, 1, 1:1, 5767211:524289, UNIT_BARBARIAN_HORSEMAN, UNIT_WARRIOR, 20, 20, -4, 11, 46, 20
35, 63, 1, 1:1, 5308483:524289, UNIT_BARBARIAN_HORSEMAN, UNIT_WARRIOR, 20, 20, -8, 9, 62, 13
35, 63, 1, 1:1, 5046336:524289, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 8, 0, 16
35, 63, 19, 1:1, 7405644:196610, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, -3, 3, 0, 22
35, 63, 19, 1:1, 6291527:196610, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 1, 32, 26
35, 63, 11, 1:1, 7340038:262146, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -4, -1, 16, 42
35, 63, 4, 1:1, 8388690:327683, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -5, 1, 20, 38
35, 63, 4, 1:1, 7798863:327683, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -8, -3, 15, 49
36, 0, 63, 1:1, 131073:8519752, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 0, 17, 38
36, 0, 63, 1:1, 131073:8519752, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -2, -4, 15, 43
36, 1, 63, 1:1, 458755:5046336, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, 5, 3, 14, 56
36, 8, 63, 1:1, 131073:8388690, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -2, -7, 25, 40
36, 9, 63, 1:1, 327682:8257565, UNIT_SLINGER, UNIT_SCOUT, 15, 10, 5, 3, 0, 43
36, 11, 63, 1:1, 131073:3014697, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 5, 6, 18, 40
36, 13, 63, 1:1, 327683:7208983, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, -1, 19, 39
36, 13, 63, 1:1, 196610:7208983, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -2, -5, 20, 57
36, 19, 63, 1:1, 393220:2752549, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 6, 30, 26
36, 20, 63, 1:1, 131073:4390969, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -7, -4, 22, 40
36, 21, 63, 1:1, 262144:7602249, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 7, 3, 26, 25
36, 63, 19, 1:1, 7405644:196610, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, -3, -2, 0, 22
36, 63, 8, 1:1, 7798863:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -10, -5, 34, 25
