Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
3, CIVILIZATION_ENGLAND, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_AMERICA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_INDIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 4, 1, 6, 0, 6, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_SPAIN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_CHINA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 25, 0, 3, 1, 10, 0, 5, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_KABUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_ZANZIBAR, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 2, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_SEOUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_JAKARTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 1, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_MOHENJO_DARO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 2, 1, 6, 0, 2, 5, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
3, CIVILIZATION_TORONTO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 6, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_ENGLAND, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_AMERICA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_INDIA, 1, 1, 1, 0, 1, 0, 0, 0, 7, 0, 23, 0, 4, 1, 6, 0, 6, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_SPAIN, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_CHINA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 35, 0, 3, 1, 10, 0, 5, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_KABUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_ZANZIBAR, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 2, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_SEOUL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_JAKARTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 1, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_MOHENJO_DARO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_VALLETTA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 2, 1, 6, 0, 2, 5, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
4, CIVILIZATION_TORONTO, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_NORWAY, 1, 1, 0, 0, 1, 0, 0, 0, 8, 1, 31, 0, 2, 1, 5, 0, 3, 7, 8, 10, 0, 0, 0, 0
5, CIVILIZATION_ENGLAND, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 7, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_AMERICA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 5, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_INDIA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 4, 1, 6, 0, 6, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_SPAIN, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 6, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_CHINA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 45, 0, 3, 1, 10, 0, 5, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_KABUL, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_ZANZIBAR, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 2, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_SEOUL, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_YEREVAN, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_JAKARTA, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 1, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_MOHENJO_DARO, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_VALLETTA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 6, 0, 3, 7, 7, 10, 0, 1, 0, 0
5, CIVILIZATION_PRESLAV, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
5, CIVILIZATION_TORONTO, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 5, 0, 2, 4, 7, 10, 0, 0, 0, 0
6, CIVILIZATION_NORWAY, 1, 2, 0, 0, 1, 0, 0, 0, 8, 1, 36, 0, 3, 1, 5, 0, 5, 9, 8, 10, 0, 1, 0, 0
6, CIVILIZATION_ENGLAND, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 37, 0, 3, 1, 7, 0, 11, 7, 8, 10, 0, 1, 0, 0
6, CIVILIZATION_AMERICA, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 36, 0, 3, 1, 6, 0, 6, 7, 8, 10, 0, 1, 0, 0
6, CIVILIZATION_INDIA, 1, 1, 1, 0, 2, 0, 0, 0, 8, 0, 36, 0, 4, 1, 6, 0, 6, 3, 8, 10, 0, 0, 0, 0
6, CIVILIZATION_SPAIN, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 36, 0, 3, 1, 6, 0, 10, 5, 8, 10, 0, 1, 0, 0
6, CIVILIZATION_CHINA, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 55, 0, 3, 1, 10, 0, 8, 5, 8, 10, 0, 1, 0, 0
6, CIVILIZATION_KABUL, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 31, 0, 3, 1, 5, 0, 2, 7, 7, 10, 0, 1, 0, 0
6, CIVILIZATION_ZANZIBAR, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 31, 1, 3, 2, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
6, CIVILIZATION_SEOUL, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 31, 0, 3, 1, 5, 0, 3, 6, 7, 10, 0, 1, 0, 0
6, CIVILIZATION_YEREVAN, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 31, 0, 3, 1, 5, 0, 3, 6, 7, 10, 0, 1, 0, 0
6, CIVILIZATION_JAKARTA, 1, 2, 1, 0, 3, 0, 0, 0, 7, 0, 31, 0, 3, 1, 5, 0, 1, 6, 7, 10, 0, 1, 0, 0
6, CIVILIZATION_MOHENJO_DARO, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 31, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
6, CIVILIZATION_VALLETTA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 36, 0, 3, 1, 6, 0, 3, 7, 7, 10, 0, 1, 0, 0
6, CIVILIZATION_PRESLAV, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 31, 0, 3, 1, 5, 0, 2, 7, 7, 10, 0, 1, 0, 0
6, CIVILIZATION_TORONTO, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 31, 0, 3, 1, 5, 0, 2, 6, 7, 10, 0, 1, 0, 0
7, CIVILIZATION_NORWAY, 1, 2, 0, 1, 1, 0, 0, 0, 8, 1, 41, 0, 3, 1, 5, 0, 5, 9, 8, 10, 0, 1, 0, 0
7, CIVILIZATION_ENGLAND, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 45, 0, 3, 1, 7, 0, 11, 7, 8, 10, 0, 1, 0, 0
7, CIVILIZATION_AMERICA, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 42, 0, 3, 1, 6, 0, 6, 7, 8, 10, 0, 1, 0, 0
7, CIVILIZATION_INDIA, 1, 1, 2, 0, 2, 0, 0, 0, 8, 0, 42, 0, 4, 1, 6, 0, 6, 3, 8, 10, 0, 0, 0, 0
7, CIVILIZATION_SPAIN, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 42, 0, 3, 1, 6, 0, 10, 5, 8, 10, 0, 1, 0, 0
7, CIVILIZATION_CHINA, 1, 3, 1, 0, 2, 0, 0, 0, 8, 0, 64, 0, 4, 2, 9, 0, 9, 7, 8, 10, 0, 2, 0, 0
7, CIVILIZATION_KABUL, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 36, 0, 3, 1, 5, 0, 2, 7, 7, 10, 0, 1, 0, 0
7, CIVILIZATION_ZANZIBAR, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 37, 2, 3, 2, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
7, CIVILIZATION_SEOUL, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 36, 0, 3, 1, 5, 0, 3, 6, 7, 10, 0, 1, 0, 0
7, CIVILIZATION_YEREVAN, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 36, 0, 3, 1, 5, 0, 3, 6, 7, 10, 0, 1, 0, 0
7, CIVILIZATION_JAKARTA, 1, 2, 1, 0, 3, 0, 0, 0, 7, 0, 36, 0, 3, 1, 5, 0, 1, 6, 7, 10, 0, 1, 0, 0
7, CIVILIZATION_MOHENJO_DARO, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 36, 0, 2, 1, 5, 0, 2, 3, 7, 10, 0, 0, 0, 0
7, CIVILIZATION_VALLETTA, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 42, 0, 3, 1, 6, 0, 3, 7, 7, 10, 0, 1, 0, 0
7, CIVILIZATION_PRESLAV, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 36, 0, 3, 1, 5, 0, 2, 7, 7, 10, 0, 1, 0, 0
7, CIVILIZATION_TORONTO, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 36, 0, 3, 1, 5, 0, 2, 6, 7, 10, 0, 1, 0, 0
8, CIVILIZATION_NORWAY, 1, 3, 1, 1, 1, 0, 0, 0, 8, 1, 46, 0, 4, 1, 5, 0, 8, 10, 8, 10, 0, 2, 0, 0
8, CIVILIZATION_ENGLAND, 1, 2, 1, 1, 2, 0, 0, 0, 8, 1, 52, 0, 3, 1, 7, 0, 7, 7, 8, 10, 0, 1, 0, 0
8, CIVILIZATION_AMERICA, 1, 2, 1, 1, 2, 0, 0, 0, 8, 0, 48, 0, 3, 1, 6, 0, 7, 7, 8, 10, 0, 1, 0, 0
8, CIVILIZATION_INDIA, 1, 1, 2, 1, 2, 0, 0, 0, 8, 0, 48, 1, 4, 1, 7, 1, 6, 3, 8, 10, 0, 0, 0, 0
8, CIVILIZATION_SPAIN, 1, 2, 1, 1, 2, 0, 0, 0, 8, 0, 48, 1, 3, 1, 7, 1, 10, 5, 8, 10, 0, 1, 0, 0
8, CIVILIZATION_CHINA, 1, 3, 1, 1, 2, 0, 0, 0, 8, 0, 74, 0, 4, 2, 9, 0, 10, 7, 8, 10, 0, 2, 0, 0
8, CIVILIZATION_KABUL, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 41, 1, 3, 1, 6, 1, 2, 7, 7, 10, 0, 1, 0, 0
8, CIVILIZATION_ZANZIBAR, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 43, 3, 3, 2, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
8, CIVILIZATION_SEOUL, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 41, 1, 3, 1, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
8, CIVILIZATION_YEREVAN, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 41, 1, 3, 1, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
8, CIVILIZATION_JAKARTA, 1, 2, 1, 1, 3, 0, 0, 0, 7, 0, 41, 1, 3, 1, 6, 1, 1, 6, 7, 10, 0, 1, 0, 0
8, CIVILIZATION_MOHENJO_DARO, 1, 1, 1, 1, 2, 0, 0, 0, 7, 0, 41, 1, 2, 1, 6, 1, 2, 3, 7, 10, 0, 0, 0, 0
8, CIVILIZATION_VALLETTA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 49, 1, 3, 1, 7, 1, 3, 7, 7, 10, 0, 1, 0, 0
8, CIVILIZATION_PRESLAV, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 41, 1, 3, 1, 6, 1, 2, 7, 7, 10, 0, 1, 0, 0
8, CIVILIZATION_TORONTO, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 41, 1, 3, 1, 6, 1, 2, 6, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_NORWAY, 1, 3, 1, 1, 1, 0, 0, 0, 8, 1, 51, 0, 4, 1, 5, 0, 9, 10, 8, 10, 0, 2, 0, 0
9, CIVILIZATION_ENGLAND, 1, 2, 2, 1, 2, 0, 0, 0, 8, 1, 60, 0, 3, 1, 7, 0, 7, 7, 8, 10, 0, 1, 0, 0
9, CIVILIZATION_AMERICA, 1, 2, 1, 1, 2, 0, 0, 0, 8, 0, 55, 0, 3, 1, 6, 0, 7, 7, 8, 10, 0, 1, 0, 0
9, CIVILIZATION_INDIA, 1, 2, 2, 1, 2, 0, 0, 0, 8, 1, 56, 2, 3, 1, 7, 1, 7, 6, 8, 10, 0, 1, 0, 0
9, CIVILIZATION_SPAIN, 1, 2, 2, 1, 2, 0, 0, 0, 8, 0, 56, 2, 3, 1, 7, 1, 10, 5, 8, 10, 0, 1, 0, 0
9, CIVILIZATION_CHINA, 1, 4, 1, 1, 2, 0, 0, 0, 8, 1, 83, 0, 5, 2, 9, 0, 12, 10, 8, 10, 0, 3, 0, 0
9, CIVILIZATION_KABUL, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 48, 2, 3, 1, 6, 1, 2, 7, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_ZANZIBAR, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 50, 4, 3, 2, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_SEOUL, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 48, 2, 3, 1, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_YEREVAN, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 48, 2, 3, 1, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_JAKARTA, 1, 2, 1, 1, 3, 0, 0, 0, 7, 0, 48, 2, 3, 1, 6, 1, 1, 6, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_MOHENJO_DARO, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 48, 2, 3, 1, 6, 1, 3, 4, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_VALLETTA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 56, 2, 3, 1, 7, 1, 3, 7, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_PRESLAV, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 48, 2, 3, 1, 6, 1, 2, 7, 7, 10, 0, 1, 0, 0
9, CIVILIZATION_TORONTO, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 48, 2, 3, 1, 6, 1, 2, 6, 7, 10, 0, 1, 0, 0
10, CIVILIZATION_NORWAY, 1, 3, 1, 1, 1, 0, 0, 0, 9, 1, 56, 0, 4, 3, 5, 0, 9, 10, 9, 12, 0, 2, 0, 0
10, CIVILIZATION_ENGLAND, 1, 3, 2, 1, 2, 0, 0, 0, 9, 1, 52, 0, 4, 2, 7, 0, 7, 10, 9, 10, 0, 2, 0, 0
10, CIVILIZATION_AMERICA, 1, 3, 1, 1, 2, 0, 0, 0, 8, 0, 65, 0, 4, 2, 10, 0, 8, 9, 8, 10, 0, 2, 0, 0
10, CIVILIZATION_INDIA, 1, 2, 2, 1, 2, 0, 0, 0, 8, 1, 53, 3, 4, 1, 7, 1, 7, 5, 8, 10, 0, 1, 0, 0
10, CIVILIZATION_SPAIN, 1, 2, 2, 1, 3, 0, 0, 0, 8, 0, 63, 3, 3, 1, 7, 1, 10, 5, 8, 10, 0, 1, 0, 0
10, CIVILIZATION_CHINA, 1, 4, 1, 1, 1, 0, 0, 0, 8, 1, 93, 0, 5, 2, 9, 0, 12, 10, 8, 10, 0, 3, 0, 0
10, CIVILIZATION_KABUL, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 54, 3, 4, 1, 6, 1, 2, 9, 7, 10, 0, 2, 0, 0
10, CIVILIZATION_ZANZIBAR, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 56, 5, 3, 2, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
10, CIVILIZATION_SEOUL, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 54, 3, 3, 1, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
10, CIVILIZATION_YEREVAN, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 54, 3, 3, 1, 6, 1, 3, 6, 7, 10, 0, 1, 0, 0
10, CIVILIZATION_JAKARTA, 1, 2, 1, 1, 3, 0, 0, 0, 7, 0, 54, 3, 3, 1, 6, 1, 1, 6, 7, 10, 0, 1, 0, 0
10, CIVILIZATION_MOHENJO_DARO, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 54, 3, 3, 1, 6, 1, 3, 4, 7, 10, 0, 1, 0, 0
10, CIVILIZATION_VALLETTA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 63, 3, 3, 1, 7, 1, 3, 7, 7, 10, 0, 1, 0, 0
10, CIVILIZATION_PRESLAV, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 54, 3, 4, 1, 6, 1, 2, 9, 7, 10, 0, 2, 0, 0
10, CIVILIZATION_TORONTO, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 54, 3, 3, 1, 6, 1, 2, 6, 7, 10, 0, 1, 0, 0
11, CIVILIZATION_NORWAY, 1, 3, 1, 1, 1, 0, 0, 0, 9, 2, 61, 0, 4, 3, 5, 0, 7, 13, 9, 12, 0, 2, 0, 0
11, CIVILIZATION_ENGLAND, 1, 3, 2, 1, 2, 0, 0, 0, 10, 1, 59, 0, 4, 2, 7, 0, 8, 10, 10, 10, 0, 2, 0, 0
11, CIVILIZATION_AMERICA, 1, 3, 1, 1, 2, 0, 0, 0, 9, 0, 76, 0, 4, 2, 10, 0, 9, 9, 9, 10, 0, 2, 0, 0
