Game Turn, Player, Action, Tech, Score
1, 1, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 2, Tech, TECH_POTTERY, 66.3, 
1, 2, Tech, TECH_ANIMAL_HUSBANDRY, 90.4, RESEARCHING
1, 2, Tech, TECH_MINING, 60.3, 
1, 2, Tech, TECH_SAILING, 32.3, 
1, 2, Tech, TECH_ASTROLOGY, 84.8, BOOSTED
1, 2, Tech, TECH_IRRIGATION, 77.8, 
1, 2, Tech, TECH_ARCHERY, 69.8, 
1, 2, Tech, TECH_WRITING, 84.5, 
1, 2, Tech, TECH_MASONRY, -9938.8, 
1, 2, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 2, Tech, TECH_THE_WHEEL, -9938.8, 
1, 2, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 2, Tech, TECH_CURRENCY, -9914.5, 
1, 2, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 2, Tech, TECH_IRON_WORKING, -9938.8, 
1, 2, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 2, Tech, TECH_ENGINEERING, -9938.8, 
1, 2, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 3, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 3, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 3, Tech, TECH_MINING, 60.3, 
1, 3, Tech, TECH_SAILING, 32.3, 
1, 3, Tech, TECH_ASTROLOGY, 56.5, 
1, 3, Tech, TECH_IRRIGATION, 77.8, 
1, 3, Tech, TECH_ARCHERY, 69.8, 
1, 3, Tech, TECH_WRITING, 84.5, GOAL
1, 3, Tech, TECH_MASONRY, -9938.8, 
1, 3, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 3, Tech, TECH_THE_WHEEL, -9938.8, 
1, 3, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 3, Tech, TECH_CURRENCY, -9914.5, 
1, 3, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 3, Tech, TECH_IRON_WORKING, -9938.8, 
1, 3, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 3, Tech, TECH_ENGINEERING, -9938.8, 
1, 3, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 4, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 4, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 4, Tech, TECH_MINING, 60.3, 
1, 4, Tech, TECH_SAILING, 32.3, 
1, 4, Tech, TECH_ASTROLOGY, 56.5, 
1, 4, Tech, TECH_IRRIGATION, 77.8, 
1, 4, Tech, TECH_ARCHERY, 69.8, 
1, 4, Tech, TECH_WRITING, 84.5, GOAL
1, 4, Tech, TECH_MASONRY, -9938.8, 
1, 4, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 4, Tech, TECH_THE_WHEEL, -9938.8, 
1, 4, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 4, Tech, TECH_CURRENCY, -9914.5, 
1, 4, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 4, Tech, TECH_IRON_WORKING, -9938.8, 
1, 4, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 4, Tech, TECH_ENGINEERING, -9938.8, 
1, 4, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 5, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 5, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 5, Tech, TECH_MINING, 60.3, 
1, 5, Tech, TECH_SAILING, 32.3, 
1, 5, Tech, TECH_ASTROLOGY, 56.5, 
1, 5, Tech, TECH_IRRIGATION, 77.8, 
1, 5, Tech, TECH_ARCHERY, 69.8, 
1, 5, Tech, TECH_WRITING, 84.5, GOAL
1, 5, Tech, TECH_MASONRY, -9938.8, 
1, 5, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 5, Tech, TECH_THE_WHEEL, -9938.8, 
1, 5, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 5, Tech, TECH_CURRENCY, -9914.5, 
1, 5, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 5, Tech, TECH_IRON_WORKING, -9938.8, 
1, 5, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 5, Tech, TECH_ENGINEERING, -9938.8, 
1, 5, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 6, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 6, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 6, Tech, TECH_MINING, 60.3, 
1, 6, Tech, TECH_SAILING, 32.3, 
1, 6, Tech, TECH_ASTROLOGY, 56.5, 
1, 6, Tech, TECH_IRRIGATION, 77.8, 
1, 6, Tech, TECH_ARCHERY, 69.8, 
1, 6, Tech, TECH_WRITING, 84.5, GOAL
1, 6, Tech, TECH_MASONRY, -9938.8, 
1, 6, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 6, Tech, TECH_THE_WHEEL, -9938.8, 
1, 6, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 6, Tech, TECH_CURRENCY, -9914.5, 
1, 6, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 6, Tech, TECH_IRON_WORKING, -9938.8, 
1, 6, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 6, Tech, TECH_ENGINEERING, -9938.8, 
1, 6, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 7, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 7, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 7, Tech, TECH_MINING, 60.3, 
1, 7, Tech, TECH_SAILING, 32.3, 
1, 7, Tech, TECH_ASTROLOGY, 56.5, 
1, 7, Tech, TECH_IRRIGATION, 77.8, 
1, 7, Tech, TECH_ARCHERY, 69.8, 
1, 7, Tech, TECH_WRITING, 84.5, GOAL
1, 7, Tech, TECH_MASONRY, -9938.8, 
1, 7, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 7, Tech, TECH_THE_WHEEL, -9938.8, 
1, 7, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 7, Tech, TECH_CURRENCY, -9914.5, 
1, 7, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 7, Tech, TECH_IRON_WORKING, -9938.8, 
1, 7, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 7, Tech, TECH_ENGINEERING, -9938.8, 
1, 7, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 8, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 8, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 8, Tech, TECH_MINING, 60.3, 
1, 8, Tech, TECH_SAILING, 32.3, 
1, 8, Tech, TECH_ASTROLOGY, 56.5, 
1, 8, Tech, TECH_IRRIGATION, 77.8, 
1, 8, Tech, TECH_ARCHERY, 69.8, 
1, 8, Tech, TECH_WRITING, 84.5, GOAL
1, 8, Tech, TECH_MASONRY, -9938.8, 
1, 8, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 8, Tech, TECH_THE_WHEEL, -9938.8, 
1, 8, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 8, Tech, TECH_CURRENCY, -9914.5, 
1, 8, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 8, Tech, TECH_IRON_WORKING, -9938.8, 
1, 8, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 8, Tech, TECH_ENGINEERING, -9938.8, 
1, 8, Tech, TECH_CARTOGRAPHY, -9966.7, 
1, 9, Tech, TECH_POTTERY, 66.3, RESEARCHING
1, 9, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, 
1, 9, Tech, TECH_MINING, 60.3, 
1, 9, Tech, TECH_SAILING, 32.3, 
1, 9, Tech, TECH_ASTROLOGY, 56.5, 
1, 9, Tech, TECH_IRRIGATION, 77.8, 
1, 9, Tech, TECH_ARCHERY, 69.8, 
1, 9, Tech, TECH_WRITING, 84.5, GOAL
1, 9, Tech, TECH_MASONRY, -9938.8, 
1, 9, Tech, TECH_BRONZE_WORKING, -9938.8, 
1, 9, Tech, TECH_THE_WHEEL, -9938.8, 
1, 9, Tech, TECH_CELESTIAL_NAVIGATION, -9910.2, 
1, 9, Tech, TECH_CURRENCY, -9914.5, 
1, 9, Tech, TECH_HORSEBACK_RIDING, -9929.2, 
1, 9, Tech, TECH_IRON_WORKING, -9938.8, 
1, 9, Tech, TECH_SHIPBUILDING, -9966.7, 
1, 9, Tech, TECH_ENGINEERING, -9938.8, 
1, 9, Tech, TECH_CARTOGRAPHY, -9966.7, 
2, 0, Tech, TECH_POTTERY, 90.9, 
2, 0, Tech, TECH_ANIMAL_HUSBANDRY, 124.0, 
2, 0, Tech, TECH_MINING, 82.6, 
2, 0, Tech, TECH_SAILING, 91.1, RESEARCHING
2, 0, Tech, TECH_ASTROLOGY, 147.1, 
2, 0, Tech, TECH_IRRIGATION, 173.4, 
2, 0, Tech, TECH_ARCHERY, 135.9, 
2, 0, Tech, TECH_WRITING, 192.0, 
2, 0, Tech, TECH_MASONRY, 134.1, 
2, 0, Tech, TECH_BRONZE_WORKING, 167.1, 
2, 0, Tech, TECH_THE_WHEEL, 136.7, 
2, 0, Tech, TECH_CELESTIAL_NAVIGATION, 263.9, 
2, 0, Tech, TECH_CURRENCY, 213.1, 
2, 0, Tech, TECH_HORSEBACK_RIDING, 222.1, 
2, 0, Tech, TECH_IRON_WORKING, 149.2, 
2, 0, Tech, TECH_SHIPBUILDING, 102.5, 
2, 0, Tech, TECH_ENGINEERING, -9862.3, 
2, 0, Tech, TECH_CARTOGRAPHY, -9896.5, 
2, 1, Tech, TECH_POTTERY, 95.7, 
2, 1, Tech, TECH_ANIMAL_HUSBANDRY, 137.2, RESEARCHING
2, 1, Tech, TECH_MINING, 86.9, 
2, 1, Tech, TECH_SAILING, 82.1, 
2, 1, Tech, TECH_ASTROLOGY, 143.7, 
2, 1, Tech, TECH_IRRIGATION, 160.1, 
2, 1, Tech, TECH_ARCHERY, 151.7, 
2, 1, Tech, TECH_WRITING, 197.7, 
2, 1, Tech, TECH_MASONRY, 142.0, 
2, 1, Tech, TECH_BRONZE_WORKING, 167.3, 
2, 1, Tech, TECH_THE_WHEEL, 154.3, BOOSTED
2, 1, Tech, TECH_CELESTIAL_NAVIGATION, 250.9, 
2, 1, Tech, TECH_CURRENCY, 228.3, 
2, 1, Tech, TECH_HORSEBACK_RIDING, 169.8, 
2, 1, Tech, TECH_IRON_WORKING, 267.4, 
2, 1, Tech, TECH_SHIPBUILDING, 95.5, 
2, 1, Tech, TECH_ENGINEERING, 240.4, 
2, 1, Tech, TECH_CARTOGRAPHY, -9903.5, 
2, 2, Tech, TECH_POTTERY, 95.7, 
2, 2, Tech, TECH_ANIMAL_HUSBANDRY, 137.2, RESEARCHING
2, 2, Tech, TECH_MINING, 86.9, 
2, 2, Tech, TECH_SAILING, 99.2, BOOSTED
2, 2, Tech, TECH_ASTROLOGY, 260.4, BOOSTED
2, 2, Tech, TECH_IRRIGATION, 160.1, 
2, 2, Tech, TECH_ARCHERY, 151.7, 
2, 2, Tech, TECH_WRITING, 197.7, 
2, 2, Tech, TECH_MASONRY, 142.0, 
2, 2, Tech, TECH_BRONZE_WORKING, 167.3, 
2, 2, Tech, TECH_THE_WHEEL, 133.5, 
2, 2, Tech, TECH_CELESTIAL_NAVIGATION, 315.2, 
2, 2, Tech, TECH_CURRENCY, 228.3, 
2, 2, Tech, TECH_HORSEBACK_RIDING, 169.8, 
2, 2, Tech, TECH_IRON_WORKING, 154.3, 
2, 2, Tech, TECH_SHIPBUILDING, 123.2, 
2, 2, Tech, TECH_ENGINEERING, -9865.5, 
2, 2, Tech, TECH_CARTOGRAPHY, -9875.8, 
2, 3, Tech, TECH_POTTERY, 100.7, RESEARCHING
2, 3, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, 
2, 3, Tech, TECH_MINING, 86.9, 
2, 3, Tech, TECH_SAILING, 82.1, 
2, 3, Tech, TECH_ASTROLOGY, 143.7, 
2, 3, Tech, TECH_IRRIGATION, 173.0, 
2, 3, Tech, TECH_ARCHERY, 140.6, 
2, 3, Tech, TECH_WRITING, 234.8, GOAL
2, 3, Tech, TECH_MASONRY, 142.0, 
2, 3, Tech, TECH_BRONZE_WORKING, 167.3, 
2, 3, Tech, TECH_THE_WHEEL, 133.5, 
2, 3, Tech, TECH_CELESTIAL_NAVIGATION, 250.9, 
2, 3, Tech, TECH_CURRENCY, 278.1, 
2, 3, Tech, TECH_HORSEBACK_RIDING, 158.4, 
2, 3, Tech, TECH_IRON_WORKING, 154.3, 
2, 3, Tech, TECH_SHIPBUILDING, 95.5, 
2, 3, Tech, TECH_ENGINEERING, -9865.5, 
2, 3, Tech, TECH_CARTOGRAPHY, -9903.5, 
2, 4, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 4, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 4, Tech, TECH_MINING, 82.6, 
2, 4, Tech, TECH_SAILING, 82.1, 
2, 4, Tech, TECH_ASTROLOGY, 143.7, 
2, 4, Tech, TECH_IRRIGATION, 160.1, 
2, 4, Tech, TECH_ARCHERY, 135.9, 
2, 4, Tech, TECH_WRITING, 197.7, GOAL
2, 4, Tech, TECH_MASONRY, 132.1, 
2, 4, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 4, Tech, TECH_THE_WHEEL, 124.5, 
2, 4, Tech, TECH_CELESTIAL_NAVIGATION, 246.2, 
2, 4, Tech, TECH_CURRENCY, 223.7, 
2, 4, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 4, Tech, TECH_IRON_WORKING, 154.1, 
2, 4, Tech, TECH_SHIPBUILDING, 91.4, 
2, 4, Tech, TECH_ENGINEERING, -9874.5, 
2, 4, Tech, TECH_CARTOGRAPHY, -9907.6, 
2, 5, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 5, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 5, Tech, TECH_MINING, 82.6, 
2, 5, Tech, TECH_SAILING, 99.2, BOOSTED
2, 5, Tech, TECH_ASTROLOGY, 143.7, 
2, 5, Tech, TECH_IRRIGATION, 160.1, 
2, 5, Tech, TECH_ARCHERY, 135.9, 
2, 5, Tech, TECH_WRITING, 197.7, GOAL
2, 5, Tech, TECH_MASONRY, 132.1, 
2, 5, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 5, Tech, TECH_THE_WHEEL, 124.5, 
2, 5, Tech, TECH_CELESTIAL_NAVIGATION, 268.4, 
2, 5, Tech, TECH_CURRENCY, 223.7, 
2, 5, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 5, Tech, TECH_IRON_WORKING, 154.1, 
2, 5, Tech, TECH_SHIPBUILDING, 116.7, 
2, 5, Tech, TECH_ENGINEERING, -9874.5, 
2, 5, Tech, TECH_CARTOGRAPHY, -9882.3, 
2, 6, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 6, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 6, Tech, TECH_MINING, 82.6, 
2, 6, Tech, TECH_SAILING, 82.1, 
2, 6, Tech, TECH_ASTROLOGY, 143.7, 
2, 6, Tech, TECH_IRRIGATION, 160.1, 
2, 6, Tech, TECH_ARCHERY, 135.9, 
2, 6, Tech, TECH_WRITING, 197.7, GOAL
2, 6, Tech, TECH_MASONRY, 132.1, 
2, 6, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 6, Tech, TECH_THE_WHEEL, 124.5, 
2, 6, Tech, TECH_CELESTIAL_NAVIGATION, 246.2, 
2, 6, Tech, TECH_CURRENCY, 223.7, 
2, 6, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 6, Tech, TECH_IRON_WORKING, 154.1, 
2, 6, Tech, TECH_SHIPBUILDING, 91.4, 
2, 6, Tech, TECH_ENGINEERING, -9874.5, 
2, 6, Tech, TECH_CARTOGRAPHY, -9907.6, 
2, 7, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 7, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 7, Tech, TECH_MINING, 82.6, 
2, 7, Tech, TECH_SAILING, 82.1, 
2, 7, Tech, TECH_ASTROLOGY, 143.7, 
2, 7, Tech, TECH_IRRIGATION, 160.1, 
2, 7, Tech, TECH_ARCHERY, 135.9, 
2, 7, Tech, TECH_WRITING, 197.7, GOAL
2, 7, Tech, TECH_MASONRY, 132.1, 
2, 7, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 7, Tech, TECH_THE_WHEEL, 124.5, 
2, 7, Tech, TECH_CELESTIAL_NAVIGATION, 246.2, 
2, 7, Tech, TECH_CURRENCY, 223.7, 
2, 7, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 7, Tech, TECH_IRON_WORKING, 154.1, 
2, 7, Tech, TECH_SHIPBUILDING, 91.4, 
2, 7, Tech, TECH_ENGINEERING, -9874.5, 
2, 7, Tech, TECH_CARTOGRAPHY, -9907.6, 
2, 8, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 8, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 8, Tech, TECH_MINING, 82.6, 
2, 8, Tech, TECH_SAILING, 82.1, 
2, 8, Tech, TECH_ASTROLOGY, 143.7, 
2, 8, Tech, TECH_IRRIGATION, 160.1, 
2, 8, Tech, TECH_ARCHERY, 135.9, 
2, 8, Tech, TECH_WRITING, 197.7, GOAL
2, 8, Tech, TECH_MASONRY, 132.1, 
2, 8, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 8, Tech, TECH_THE_WHEEL, 124.5, 
2, 8, Tech, TECH_CELESTIAL_NAVIGATION, 246.2, 
2, 8, Tech, TECH_CURRENCY, 223.7, 
2, 8, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 8, Tech, TECH_IRON_WORKING, 154.1, 
2, 8, Tech, TECH_SHIPBUILDING, 91.4, 
2, 8, Tech, TECH_ENGINEERING, -9874.5, 
2, 8, Tech, TECH_CARTOGRAPHY, -9907.6, 
2, 9, Tech, TECH_POTTERY, 95.7, RESEARCHING
2, 9, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
2, 9, Tech, TECH_MINING, 82.6, 
2, 9, Tech, TECH_SAILING, 82.1, 
2, 9, Tech, TECH_ASTROLOGY, 143.7, 
2, 9, Tech, TECH_IRRIGATION, 160.1, 
2, 9, Tech, TECH_ARCHERY, 135.9, 
2, 9, Tech, TECH_WRITING, 197.7, GOAL
2, 9, Tech, TECH_MASONRY, 132.1, 
2, 9, Tech, TECH_BRONZE_WORKING, 155.0, 
2, 9, Tech, TECH_THE_WHEEL, 124.5, 
2, 9, Tech, TECH_CELESTIAL_NAVIGATION, 246.2, 
2, 9, Tech, TECH_CURRENCY, 223.7, 
2, 9, Tech, TECH_HORSEBACK_RIDING, 148.1, 
2, 9, Tech, TECH_IRON_WORKING, 154.1, 
2, 9, Tech, TECH_SHIPBUILDING, 91.4, 
2, 9, Tech, TECH_ENGINEERING, -9874.5, 
2, 9, Tech, TECH_CARTOGRAPHY, -9907.6, 
3, 0, Tech, TECH_POTTERY, 90.9, 
3, 0, Tech, TECH_ANIMAL_HUSBANDRY, 124.0, 
3, 0, Tech, TECH_MINING, 82.6, 
3, 0, Tech, TECH_SAILING, 93.7, RESEARCHING
3, 0, Tech, TECH_ASTROLOGY, 147.1, 
3, 0, Tech, TECH_IRRIGATION, 173.4, 
3, 0, Tech, TECH_ARCHERY, 155.8, 
3, 0, Tech, TECH_WRITING, 192.0, 
3, 0, Tech, TECH_MASONRY, 134.1, 
3, 0, Tech, TECH_BRONZE_WORKING, 155.0, 
3, 0, Tech, TECH_THE_WHEEL, 124.5, 
3, 0, Tech, TECH_CELESTIAL_NAVIGATION, 263.2, 
3, 0, Tech, TECH_CURRENCY, 213.1, 
3, 0, Tech, TECH_HORSEBACK_RIDING, 252.0, 
3, 0, Tech, TECH_IRON_WORKING, 137.1, 
3, 0, Tech, TECH_SHIPBUILDING, 107.4, 
3, 0, Tech, TECH_ENGINEERING, -9874.5, 
3, 0, Tech, TECH_CARTOGRAPHY, -9891.6, 
3, 1, Tech, TECH_POTTERY, 95.7, 
3, 1, Tech, TECH_ANIMAL_HUSBANDRY, 144.7, RESEARCHING
3, 1, Tech, TECH_MINING, 176.9, 
3, 1, Tech, TECH_SAILING, 82.1, 
3, 1, Tech, TECH_ASTROLOGY, 396.7, 
3, 1, Tech, TECH_IRRIGATION, 160.1, 
3, 1, Tech, TECH_ARCHERY, 222.2, 
3, 1, Tech, TECH_WRITING, 197.7, 
3, 1, Tech, TECH_MASONRY, 161.0, 
3, 1, Tech, TECH_BRONZE_WORKING, 191.5, 
3, 1, Tech, TECH_THE_WHEEL, 220.0, BOOSTED
3, 1, Tech, TECH_CELESTIAL_NAVIGATION, 250.9, 
3, 1, Tech, TECH_CURRENCY, 228.3, 
3, 1, Tech, TECH_HORSEBACK_RIDING, 241.6, 
3, 1, Tech, TECH_IRON_WORKING, 303.7, 
3, 1, Tech, TECH_SHIPBUILDING, 95.5, 
3, 1, Tech, TECH_ENGINEERING, 338.9, 
3, 1, Tech, TECH_CARTOGRAPHY, -9903.5, 
3, 1, Contract 6
3, 1, Contract 7
3, 1, Contract 8
3, 1, Contract 9
3, 2, Tech, TECH_POTTERY, 95.7, 
3, 2, Tech, TECH_ANIMAL_HUSBANDRY, 144.7, RESEARCHING
3, 2, Tech, TECH_MINING, 174.9, 
3, 2, Tech, TECH_SAILING, 109.9, BOOSTED
3, 2, Tech, TECH_ASTROLOGY, 716.4, BOOSTED
3, 2, Tech, TECH_IRRIGATION, 205.9, 
3, 2, Tech, TECH_ARCHERY, 217.6, 
3, 2, Tech, TECH_WRITING, 212.0, 
3, 2, Tech, TECH_MASONRY, 151.8, 
3, 2, Tech, TECH_BRONZE_WORKING, 201.6, 
3, 2, Tech, TECH_THE_WHEEL, 169.9, 
3, 2, Tech, TECH_CELESTIAL_NAVIGATION, 362.4, 
3, 2, Tech, TECH_CURRENCY, 255.2, 
3, 2, Tech, TECH_HORSEBACK_RIDING, 247.2, 
3, 2, Tech, TECH_IRON_WORKING, 195.2, 
3, 2, Tech, TECH_SHIPBUILDING, 148.6, 
3, 2, Tech, TECH_ENGINEERING, 180.9, 
3, 2, Tech, TECH_CARTOGRAPHY, -9850.4, 
3, 2, Contract 13
3, 2, Contract 15
3, 2, Contract 17
3, 3, Tech, TECH_POTTERY, 130.2, RESEARCHING
3, 3, Tech, TECH_ANIMAL_HUSBANDRY, 108.7, 
3, 3, Tech, TECH_MINING, 108.7, 
3, 3, Tech, TECH_SAILING, 99.2, 
3, 3, Tech, TECH_ASTROLOGY, 286.8, 
3, 3, Tech, TECH_IRRIGATION, 219.0, 
3, 3, Tech, TECH_ARCHERY, 232.1, 
3, 3, Tech, TECH_WRITING, 450.6, GOAL
3, 3, Tech, TECH_MASONRY, 174.4, 
3, 3, Tech, TECH_BRONZE_WORKING, 220.7, 
3, 3, Tech, TECH_THE_WHEEL, 195.4, 
3, 3, Tech, TECH_CELESTIAL_NAVIGATION, 287.9, 
3, 3, Tech, TECH_CURRENCY, 342.4, 
3, 3, Tech, TECH_HORSEBACK_RIDING, 253.9, 
3, 3, Tech, TECH_IRON_WORKING, 210.4, 
3, 3, Tech, TECH_SHIPBUILDING, 114.1, 
3, 3, Tech, TECH_ENGINEERING, -9803.6, 
3, 3, Tech, TECH_CARTOGRAPHY, -9884.9, 
3, 3, Contract 23
3, 3, Contract 24
3, 4, Tech, TECH_POTTERY, 100.7, RESEARCHING
3, 4, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
3, 4, Tech, TECH_MINING, 144.6, 
3, 4, Tech, TECH_SAILING, 82.1, 
3, 4, Tech, TECH_ASTROLOGY, 143.7, 
3, 4, Tech, TECH_IRRIGATION, 173.0, 
3, 4, Tech, TECH_ARCHERY, 212.4, 
3, 4, Tech, TECH_WRITING, 215.2, GOAL
3, 4, Tech, TECH_MASONRY, 150.3, 
3, 4, Tech, TECH_BRONZE_WORKING, 181.2, 
3, 4, Tech, TECH_THE_WHEEL, 176.3, 
3, 4, Tech, TECH_CELESTIAL_NAVIGATION, 246.2, 
3, 4, Tech, TECH_CURRENCY, 243.9, 
3, 4, Tech, TECH_HORSEBACK_RIDING, 224.6, 
3, 4, Tech, TECH_IRON_WORKING, 180.2, 
3, 4, Tech, TECH_SHIPBUILDING, 91.4, 
3, 4, Tech, TECH_ENGINEERING, -9822.7, 
3, 4, Tech, TECH_CARTOGRAPHY, -9907.6, 
3, 4, Contract 26
3, 4, Contract 27
3, 5, Tech, TECH_POTTERY, 100.7, RESEARCHING
3, 5, Tech, TECH_ANIMAL_HUSBANDRY, 82.6, 
3, 5, Tech, TECH_MINING, 82.6, 
3, 5, Tech, TECH_SAILING, 266.9, BOOSTED
3, 5, Tech, TECH_ASTROLOGY, 143.7, 
3, 5, Tech, TECH_IRRIGATION, 173.0, 
3, 5, Tech, TECH_ARCHERY, 212.4, 
3, 5, Tech, TECH_WRITING, 215.2, GOAL
3, 5, Tech, TECH_MASONRY, 150.3, 
3, 5, Tech, TECH_BRONZE_WORKING, 243.2, 
3, 5, Tech, TECH_THE_WHEEL, 176.3, 
3, 5, Tech, TECH_CELESTIAL_NAVIGATION, 436.1, 
3, 5, Tech, TECH_CURRENCY, 243.9, 
3, 5, Tech, TECH_HORSEBACK_RIDING, 224.6, 
3, 5, Tech, TECH_IRON_WORKING, 180.2, 
3, 5, Tech, TECH_SHIPBUILDING, 284.4, 
